Customer_ID;Age;Gender;Item_Purchased;Category;Size;Color;Season;Purchase_Amount__USD_;Payment_Method;Transaction_ID;Shipping_Type;Shippment_ID;Location;Location ID;Frequency_of_Purchases;Review_Rating
2917;62;Female;Shorts;Clothing;M;Green;Winter; $82.00 ;Credit Card;2917;Express;2917;Oklahoma;2917;Weekly;3.7
2918;58;Female;Shirt;Clothing;XL;White;Winter; $20.00 ;Debit Card;2918;Express;2918;Colorado;2918;Quarterly;4.9
2919;19;Female;Sunglasses;Accessories;S;Black;Fall; $51.00 ;Venmo;2919;Standard;2919;New York;2919;Every 3 Months;3.4
2920;64;Female;Shoes;Footwear;L;Charcoal;Winter; $79.00 ;Debit Card;2920;2-Day Shipping;2920;Minnesota;2920;Annually;4.5
2921;33;Female;Sunglasses;Accessories;XL;Brown;Spring; $73.00 ;PayPal;2921;Next Day Air;2921;Texas;2921;Monthly;4.2
2922;20;Female;Handbag;Accessories;M;Cyan;Fall; $51.00 ;Credit Card;2922;Express;2922;Wisconsin;2922;Every 3 Months;2.8
2923;45;Female;Sunglasses;Accessories;L;Beige;Winter; $75.00 ;Venmo;2923;Free Shipping;2923;Kentucky;2923;Annually;3.1
2924;28;Female;Shirt;Clothing;M;Magenta;Spring; $25.00 ;Debit Card;2924;Standard;2924;Pennsylvania;2924;Fortnightly;4.1
2925;47;Female;Shirt;Clothing;L;Indigo;Winter; $84.00 ;PayPal;2925;Standard;2925;Rhode Island;2925;Fortnightly;4.9
2926;54;Female;Sweater;Clothing;M;Maroon;Spring; $31.00 ;PayPal;2926;Express;2926;Illinois;2926;Quarterly;2.9
2927;64;Female;Handbag;Accessories;M;Gray;Winter; $42.00 ;PayPal;2927;2-Day Shipping;2927;Maryland;2927;Monthly;4.2
2928;45;Female;Shirt;Clothing;M;Black;Summer; $39.00 ;PayPal;2928;2-Day Shipping;2928;Missouri;2928;Weekly;4.5
2929;40;Female;Jewelry;Accessories;L;Yellow;Spring; $20.00 ;Credit Card;2929;Free Shipping;2929;Alabama;2929;Weekly;2.6
2930;31;Female;Socks;Clothing;XL;White;Winter; $21.00 ;Cash;2930;2-Day Shipping;2930;Maine;2930;Monthly;2.6
2931;38;Female;T-shirt;Clothing;M;Orange;Spring; $75.00 ;Venmo;2931;Next Day Air;2931;Mississippi;2931;Quarterly;3.9
2932;36;Female;Jewelry;Accessories;M;Magenta;Fall; $61.00 ;Credit Card;2932;Next Day Air;2932;Alabama;2932;Annually;3.5
2933;65;Female;Backpack;Accessories;L;Black;Spring; $38.00 ;PayPal;2933;Express;2933;Alaska;2933;Monthly;4.1
2934;27;Female;Hat;Accessories;M;Brown;Summer; $88.00 ;Credit Card;2934;Next Day Air;2934;Illinois;2934;Monthly;3.1
2935;38;Female;Gloves;Accessories;M;Orange;Fall; $65.00 ;Credit Card;2935;Standard;2935;Idaho;2935;Bi-Weekly;3.9
2936;58;Female;Sneakers;Footwear;XL;Gray;Spring; $66.00 ;Venmo;2936;Free Shipping;2936;North Carolina;2936;Fortnightly;4.8
2937;31;Female;Skirt;Clothing;M;White;Spring; $62.00 ;PayPal;2937;Free Shipping;2937;Washington;2937;Bi-Weekly;3
2938;28;Female;Handbag;Accessories;M;White;Spring; $56.00 ;PayPal;2938;Express;2938;West Virginia;2938;Annually;3.7
2939;28;Female;Sunglasses;Accessories;M;Violet;Fall; $55.00 ;Credit Card;2939;2-Day Shipping;2939;Maine;2939;Annually;4.6
2940;32;Female;Sweater;Clothing;M;Beige;Winter; $33.00 ;Bank Transfer;2940;Free Shipping;2940;Kentucky;2940;Monthly;4.4
2941;61;Female;Handbag;Accessories;L;Beige;Summer; $21.00 ;Cash;2941;2-Day Shipping;2941;Massachusetts;2941;Fortnightly;3.1
2942;38;Female;Skirt;Clothing;L;Purple;Spring; $92.00 ;Cash;2942;Free Shipping;2942;Pennsylvania;2942;Annually;3.1
2943;54;Female;Socks;Clothing;M;Brown;Summer; $99.00 ;Debit Card;2943;Store Pickup;2943;Hawaii;2943;Fortnightly;3.6
2944;29;Female;Shirt;Clothing;M;Orange;Spring; $27.00 ;Venmo;2944;Next Day Air;2944;Virginia;2944;Every 3 Months;3.9
2945;50;Female;Sneakers;Footwear;XL;Cyan;Summer; $56.00 ;Debit Card;2945;Standard;2945;New York;2945;Every 3 Months;3.5
2946;32;Female;Belt;Accessories;M;Charcoal;Summer; $38.00 ;Debit Card;2946;Next Day Air;2946;Delaware;2946;Quarterly;2.9
2947;38;Female;Pants;Clothing;L;Purple;Spring; $82.00 ;Credit Card;2947;Express;2947;Hawaii;2947;Fortnightly;2.9
2948;52;Female;Jewelry;Accessories;L;Peach;Spring; $39.00 ;Debit Card;2948;Express;2948;Nebraska;2948;Quarterly;3.1
2949;61;Female;Pants;Clothing;M;Violet;Winter; $59.00 ;Credit Card;2949;Free Shipping;2949;Vermont;2949;Every 3 Months;3.9
2950;25;Female;Jewelry;Accessories;M;Peach;Spring; $31.00 ;Bank Transfer;2950;Standard;2950;Iowa;2950;Monthly;4.7
2951;22;Female;Jeans;Clothing;S;Maroon;Winter; $99.00 ;Credit Card;2951;Free Shipping;2951;Iowa;2951;Weekly;4.6
2952;47;Female;Scarf;Accessories;L;Maroon;Fall; $64.00 ;Venmo;2952;2-Day Shipping;2952;Arkansas;2952;Monthly;3.6
2953;50;Female;Belt;Accessories;M;Peach;Spring; $40.00 ;Debit Card;2953;Free Shipping;2953;Alabama;2953;Fortnightly;3.1
2954;45;Female;Dress;Clothing;M;Silver;Summer; $31.00 ;Venmo;2954;Store Pickup;2954;Maryland;2954;Fortnightly;2.8
2955;33;Female;T-shirt;Clothing;M;Indigo;Winter; $71.00 ;Credit Card;2955;Standard;2955;South Dakota;2955;Fortnightly;3.5
2956;42;Female;Boots;Footwear;M;Silver;Winter; $62.00 ;PayPal;2956;Standard;2956;Vermont;2956;Annually;3.5
2957;52;Female;Dress;Clothing;M;Olive;Fall; $70.00 ;Cash;2957;2-Day Shipping;2957;Montana;2957;Quarterly;4.3
2958;69;Female;Jewelry;Accessories;S;Gray;Fall; $90.00 ;Venmo;2958;Free Shipping;2958;South Dakota;2958;Every 3 Months;4.2
2959;55;Female;Skirt;Clothing;M;Black;Summer; $64.00 ;Venmo;2959;Free Shipping;2959;Ohio;2959;Monthly;2.7
2960;38;Female;Handbag;Accessories;L;Maroon;Summer; $28.00 ;Venmo;2960;Free Shipping;2960;Texas;2960;Monthly;4.3
2961;57;Female;Coat;Outerwear;S;Olive;Spring; $70.00 ;Cash;2961;Next Day Air;2961;Indiana;2961;Quarterly;2.5
2962;33;Female;Hoodie;Clothing;S;Gold;Fall; $25.00 ;Bank Transfer;2962;Standard;2962;New Hampshire;2962;Quarterly;3.4
2963;57;Female;Pants;Clothing;L;Pink;Fall; $93.00 ;Debit Card;2963;Express;2963;California;2963;Monthly;4.7
2964;52;Female;Boots;Footwear;M;Brown;Spring; $88.00 ;Venmo;2964;Next Day Air;2964;Maine;2964;Bi-Weekly;2.9
2965;44;Female;Coat;Outerwear;S;White;Fall; $96.00 ;Venmo;2965;2-Day Shipping;2965;Ohio;2965;Quarterly;4.9
2966;48;Female;Scarf;Accessories;M;Blue;Summer; $45.00 ;Cash;2966;Free Shipping;2966;Delaware;2966;Fortnightly;2.8
2967;52;Female;Boots;Footwear;L;Orange;Fall; $76.00 ;Cash;2967;2-Day Shipping;2967;Oklahoma;2967;Quarterly;3
2968;34;Female;Sneakers;Footwear;L;Silver;Summer; $67.00 ;Bank Transfer;2968;Free Shipping;2968;Indiana;2968;Annually;4
2969;26;Female;Sweater;Clothing;S;Gray;Fall; $76.00 ;Debit Card;2969;Next Day Air;2969;South Carolina;2969;Bi-Weekly;3.1
2970;36;Female;Belt;Accessories;S;Blue;Fall; $57.00 ;Cash;2970;2-Day Shipping;2970;Vermont;2970;Monthly;4.2
2971;24;Female;Jewelry;Accessories;M;White;Winter; $39.00 ;Cash;2971;Next Day Air;2971;Kansas;2971;Fortnightly;3.5
2972;30;Female;Handbag;Accessories;L;Yellow;Fall; $72.00 ;Bank Transfer;2972;2-Day Shipping;2972;Utah;2972;Monthly;3.2
2973;31;Female;Jacket;Outerwear;S;Indigo;Fall; $49.00 ;Venmo;2973;2-Day Shipping;2973;New York;2973;Monthly;4.4
2974;25;Female;Boots;Footwear;M;Blue;Summer; $32.00 ;Venmo;2974;2-Day Shipping;2974;Indiana;2974;Fortnightly;3.3
2975;57;Female;Sneakers;Footwear;XL;Peach;Summer; $41.00 ;Bank Transfer;2975;Standard;2975;Tennessee;2975;Bi-Weekly;4.3
2976;61;Female;Scarf;Accessories;XL;Lavender;Winter; $91.00 ;Cash;2976;Next Day Air;2976;Georgia;2976;Bi-Weekly;4.4
2977;30;Female;Coat;Outerwear;M;Silver;Summer; $83.00 ;Bank Transfer;2977;Free Shipping;2977;Nebraska;2977;Annually;4.9
2978;38;Female;Shorts;Clothing;L;Gold;Winter; $65.00 ;Bank Transfer;2978;Free Shipping;2978;Washington;2978;Annually;3.3
2979;53;Female;Shorts;Clothing;S;Cyan;Spring; $84.00 ;Bank Transfer;2979;Free Shipping;2979;Idaho;2979;Annually;4.9
2980;31;Female;Jeans;Clothing;L;Olive;Fall; $24.00 ;Bank Transfer;2980;2-Day Shipping;2980;Louisiana;2980;Monthly;4.4
2981;70;Female;Gloves;Accessories;L;Teal;Fall; $97.00 ;PayPal;2981;Next Day Air;2981;New Jersey;2981;Monthly;3.5
2982;21;Female;Pants;Clothing;L;Pink;Winter; $90.00 ;PayPal;2982;Next Day Air;2982;Delaware;2982;Fortnightly;4.7
2983;33;Female;Dress;Clothing;M;Orange;Summer; $44.00 ;Cash;2983;Free Shipping;2983;Wisconsin;2983;Fortnightly;4.7
2984;60;Female;Pants;Clothing;M;Charcoal;Winter; $67.00 ;Debit Card;2984;Express;2984;West Virginia;2984;Bi-Weekly;2.9
2985;45;Female;Gloves;Accessories;L;Red;Spring; $81.00 ;Credit Card;2985;Free Shipping;2985;Texas;2985;Every 3 Months;3.6
2986;46;Female;Belt;Accessories;S;Teal;Summer; $35.00 ;Debit Card;2986;Express;2986;Hawaii;2986;Quarterly;3.2
2987;62;Female;Belt;Accessories;S;Silver;Summer; $31.00 ;Credit Card;2987;Next Day Air;2987;Arizona;2987;Fortnightly;4
2988;63;Female;Skirt;Clothing;L;Black;Winter; $35.00 ;Venmo;2988;Express;2988;Louisiana;2988;Annually;3.5
2989;69;Female;Socks;Clothing;S;Pink;Spring; $20.00 ;Credit Card;2989;Free Shipping;2989;Nevada;2989;Every 3 Months;3.1
2990;46;Female;Belt;Accessories;XL;Teal;Summer; $97.00 ;Credit Card;2990;Store Pickup;2990;Rhode Island;2990;Weekly;3.3
2991;69;Female;Shirt;Clothing;M;Teal;Fall; $56.00 ;Venmo;2991;Free Shipping;2991;Illinois;2991;Bi-Weekly;4
2992;66;Female;Dress;Clothing;L;Green;Summer; $23.00 ;Cash;2992;Standard;2992;Utah;2992;Monthly;4.9
2993;41;Female;Socks;Clothing;M;Charcoal;Spring; $67.00 ;Cash;2993;Free Shipping;2993;North Dakota;2993;Monthly;4.9
2994;32;Female;Jacket;Outerwear;L;Indigo;Spring; $41.00 ;Debit Card;2994;Free Shipping;2994;Kansas;2994;Annually;3.7
2995;69;Female;Sweater;Clothing;S;White;Winter; $35.00 ;PayPal;2995;Next Day Air;2995;Nevada;2995;Monthly;4.1
2996;29;Female;Jeans;Clothing;M;Orange;Summer; $95.00 ;Debit Card;2996;Next Day Air;2996;Virginia;2996;Monthly;2.9
2997;70;Female;Jewelry;Accessories;M;White;Spring; $74.00 ;Venmo;2997;Standard;2997;Utah;2997;Weekly;4.8
2998;41;Female;Sweater;Clothing;S;Yellow;Spring; $94.00 ;Bank Transfer;2998;Next Day Air;2998;Idaho;2998;Monthly;4.8
2999;31;Female;Hoodie;Clothing;M;Red;Summer; $34.00 ;Venmo;2999;Standard;2999;Alaska;2999;Monthly;2.5
3000;31;Female;Sunglasses;Accessories;S;Charcoal;Winter; $37.00 ;Bank Transfer;3000;Next Day Air;3000;New Hampshire;3000;Annually;3.9
3001;57;Female;Sandals;Footwear;M;Lavender;Winter; $73.00 ;Venmo;3001;Free Shipping;3001;Ohio;3001;Monthly;2.5
3002;29;Female;Coat;Outerwear;L;Charcoal;Summer; $48.00 ;Venmo;3002;Standard;3002;Montana;3002;Quarterly;3.3
3003;70;Female;Belt;Accessories;M;Maroon;Fall; $55.00 ;Bank Transfer;3003;Next Day Air;3003;Louisiana;3003;Annually;3.9
3004;51;Female;Blouse;Clothing;M;Brown;Fall; $72.00 ;Debit Card;3004;Standard;3004;Oregon;3004;Weekly;3.3
3005;45;Female;Skirt;Clothing;M;Lavender;Winter; $31.00 ;Bank Transfer;3005;Express;3005;Arizona;3005;Annually;4
3006;18;Female;Shorts;Clothing;XL;Brown;Spring; $70.00 ;Credit Card;3006;Free Shipping;3006;Alaska;3006;Fortnightly;4.9
3007;37;Female;Dress;Clothing;M;Olive;Summer; $33.00 ;Debit Card;3007;Express;3007;Utah;3007;Fortnightly;3.5
3008;23;Female;Sunglasses;Accessories;L;Lavender;Winter; $22.00 ;Bank Transfer;3008;Free Shipping;3008;New York;3008;Annually;4.3
3009;39;Female;Shoes;Footwear;M;Gold;Winter; $73.00 ;PayPal;3009;Store Pickup;3009;New Mexico;3009;Bi-Weekly;3.6
3010;62;Female;Belt;Accessories;M;Silver;Winter; $21.00 ;Bank Transfer;3010;Next Day Air;3010;Louisiana;3010;Fortnightly;3.5
3011;70;Female;Belt;Accessories;M;Violet;Winter; $26.00 ;Cash;3011;Free Shipping;3011;Ohio;3011;Quarterly;3.1
3012;20;Female;Belt;Accessories;S;Brown;Summer; $93.00 ;Venmo;3012;Express;3012;Nevada;3012;Annually;3
3013;42;Female;Belt;Accessories;M;Teal;Fall; $32.00 ;PayPal;3013;Next Day Air;3013;Idaho;3013;Fortnightly;2.9
3014;41;Female;Skirt;Clothing;L;Peach;Summer; $58.00 ;Debit Card;3014;Free Shipping;3014;Arizona;3014;Weekly;4.1
3015;24;Female;T-shirt;Clothing;M;Maroon;Spring; $93.00 ;Debit Card;3015;2-Day Shipping;3015;Utah;3015;Fortnightly;3.8
3016;37;Female;Scarf;Accessories;XL;Lavender;Spring; $68.00 ;Debit Card;3016;Next Day Air;3016;Wyoming;3016;Fortnightly;4
3017;30;Female;Blouse;Clothing;L;Lavender;Summer; $20.00 ;Venmo;3017;Express;3017;Indiana;3017;Weekly;3.7
3018;58;Female;Sunglasses;Accessories;S;Purple;Summer; $32.00 ;Venmo;3018;Standard;3018;Wisconsin;3018;Monthly;3.6
3019;43;Female;Boots;Footwear;M;Green;Summer; $37.00 ;PayPal;3019;2-Day Shipping;3019;Texas;3019;Weekly;3
3020;19;Female;Jacket;Outerwear;M;Yellow;Winter; $40.00 ;Credit Card;3020;Store Pickup;3020;Utah;3020;Monthly;4.5
3021;23;Female;Jeans;Clothing;S;Charcoal;Fall; $58.00 ;Venmo;3021;Standard;3021;Arkansas;3021;Fortnightly;3.4
3022;65;Female;Sunglasses;Accessories;S;Blue;Summer; $85.00 ;Venmo;3022;Express;3022;Pennsylvania;3022;Weekly;3.9
3023;58;Female;Sandals;Footwear;M;Lavender;Fall; $38.00 ;Credit Card;3023;Express;3023;Georgia;3023;Bi-Weekly;3
3024;50;Female;Backpack;Accessories;M;Brown;Summer; $27.00 ;Cash;3024;Free Shipping;3024;Indiana;3024;Bi-Weekly;4.5
3025;67;Female;Blouse;Clothing;S;White;Spring; $45.00 ;Debit Card;3025;Store Pickup;3025;Idaho;3025;Weekly;2.8
3026;40;Female;Shoes;Footwear;XL;Green;Summer; $63.00 ;Bank Transfer;3026;Free Shipping;3026;Montana;3026;Quarterly;4.6
3027;55;Female;Shirt;Clothing;L;Magenta;Fall; $43.00 ;Debit Card;3027;Store Pickup;3027;Tennessee;3027;Quarterly;3.6
3028;52;Female;Hoodie;Clothing;XL;Peach;Winter; $67.00 ;Venmo;3028;Free Shipping;3028;West Virginia;3028;Monthly;3.5
3029;62;Female;Dress;Clothing;L;Charcoal;Summer; $63.00 ;Cash;3029;2-Day Shipping;3029;California;3029;Every 3 Months;2.9
3030;64;Female;Dress;Clothing;M;Gold;Summer; $28.00 ;Debit Card;3030;Store Pickup;3030;Georgia;3030;Bi-Weekly;2.6
3031;43;Female;Sneakers;Footwear;XL;Purple;Spring; $59.00 ;Cash;3031;2-Day Shipping;3031;Maryland;3031;Annually;4.3
3032;61;Female;Blouse;Clothing;L;Teal;Summer; $22.00 ;Credit Card;3032;Express;3032;Idaho;3032;Annually;4.9
3033;26;Female;Backpack;Accessories;XL;Green;Summer; $68.00 ;Debit Card;3033;Free Shipping;3033;California;3033;Monthly;3
3034;22;Female;Sweater;Clothing;L;Orange;Spring; $84.00 ;Venmo;3034;Express;3034;Alabama;3034;Bi-Weekly;2.6
3035;51;Female;Boots;Footwear;L;Peach;Spring; $82.00 ;Credit Card;3035;Free Shipping;3035;Utah;3035;Monthly;4.1
3036;69;Female;Handbag;Accessories;M;Gold;Spring; $30.00 ;Venmo;3036;Express;3036;Kentucky;3036;Every 3 Months;4.7
3037;50;Female;Hoodie;Clothing;S;Violet;Spring; $57.00 ;Bank Transfer;3037;Express;3037;Vermont;3037;Weekly;2.8
3038;51;Female;Belt;Accessories;L;Charcoal;Summer; $53.00 ;Credit Card;3038;2-Day Shipping;3038;Iowa;3038;Quarterly;4.2
3039;56;Female;Jewelry;Accessories;M;Brown;Summer; $50.00 ;Cash;3039;Next Day Air;3039;Georgia;3039;Every 3 Months;4.2
3040;59;Female;Blouse;Clothing;L;Blue;Spring; $37.00 ;Venmo;3040;Next Day Air;3040;Alabama;3040;Every 3 Months;3.1
3041;18;Female;Handbag;Accessories;M;Gold;Fall; $90.00 ;Debit Card;3041;2-Day Shipping;3041;Nebraska;3041;Weekly;3
3042;48;Female;Handbag;Accessories;M;Orange;Winter; $45.00 ;Credit Card;3042;Store Pickup;3042;Rhode Island;3042;Annually;2.9
3043;53;Female;Coat;Outerwear;L;Turquoise;Winter; $63.00 ;Cash;3043;Free Shipping;3043;South Dakota;3043;Annually;4.5
3044;45;Female;Belt;Accessories;S;Peach;Fall; $76.00 ;Bank Transfer;3044;Standard;3044;Illinois;3044;Annually;4.7
3045;21;Female;Boots;Footwear;M;Magenta;Winter; $54.00 ;Credit Card;3045;Free Shipping;3045;North Carolina;3045;Annually;4.6
3046;42;Female;Socks;Clothing;L;Black;Winter; $90.00 ;Venmo;3046;Standard;3046;Florida;3046;Bi-Weekly;3.3
3047;60;Female;Shoes;Footwear;M;White;Spring; $99.00 ;Credit Card;3047;Next Day Air;3047;Pennsylvania;3047;Every 3 Months;4.9
3048;21;Female;Sneakers;Footwear;M;Violet;Fall; $100.00 ;Debit Card;3048;2-Day Shipping;3048;Vermont;3048;Annually;2.6
3049;69;Female;Jewelry;Accessories;M;Olive;Summer; $98.00 ;Cash;3049;Express;3049;Colorado;3049;Fortnightly;4.3
3050;40;Female;Handbag;Accessories;L;Red;Summer; $33.00 ;PayPal;3050;Express;3050;Utah;3050;Every 3 Months;4.4
3051;31;Female;Coat;Outerwear;S;Green;Spring; $85.00 ;Credit Card;3051;Express;3051;Kentucky;3051;Monthly;2.9
3052;44;Female;Sunglasses;Accessories;L;Gold;Summer; $62.00 ;Venmo;3052;Standard;3052;Wyoming;3052;Monthly;3.2
3053;48;Female;Shoes;Footwear;XL;Olive;Spring; $70.00 ;PayPal;3053;Store Pickup;3053;Maine;3053;Annually;2.6
3054;32;Female;Shoes;Footwear;L;Brown;Winter; $53.00 ;Bank Transfer;3054;2-Day Shipping;3054;Maine;3054;Fortnightly;4.5
3055;42;Female;Boots;Footwear;S;Magenta;Summer; $96.00 ;Cash;3055;2-Day Shipping;3055;New Hampshire;3055;Every 3 Months;3.4
3056;27;Female;Sandals;Footwear;M;Violet;Fall; $40.00 ;Bank Transfer;3056;Express;3056;Kansas;3056;Fortnightly;3.7
3057;69;Female;Gloves;Accessories;M;Beige;Spring; $83.00 ;Credit Card;3057;2-Day Shipping;3057;New Jersey;3057;Monthly;3.3
3058;67;Female;Backpack;Accessories;M;Blue;Spring; $66.00 ;Debit Card;3058;Store Pickup;3058;North Carolina;3058;Weekly;3.7
3059;41;Female;Handbag;Accessories;S;Orange;Winter; $82.00 ;PayPal;3059;2-Day Shipping;3059;West Virginia;3059;Bi-Weekly;2.6
3060;46;Female;Sweater;Clothing;L;Maroon;Spring; $65.00 ;Credit Card;3060;Express;3060;Kentucky;3060;Fortnightly;4.7
3061;47;Female;Coat;Outerwear;S;Charcoal;Summer; $54.00 ;Cash;3061;2-Day Shipping;3061;California;3061;Bi-Weekly;3.9
3062;33;Female;T-shirt;Clothing;L;Olive;Fall; $70.00 ;Venmo;3062;Free Shipping;3062;South Dakota;3062;Annually;2.5
3063;51;Female;Backpack;Accessories;L;Green;Fall; $47.00 ;Bank Transfer;3063;Next Day Air;3063;California;3063;Monthly;3.2
3064;26;Female;Sunglasses;Accessories;L;Brown;Winter; $34.00 ;Venmo;3064;Standard;3064;Connecticut;3064;Every 3 Months;3.9
3065;22;Female;Belt;Accessories;S;Cyan;Winter; $75.00 ;PayPal;3065;2-Day Shipping;3065;Idaho;3065;Quarterly;4.2
3066;49;Female;Jacket;Outerwear;M;Beige;Fall; $85.00 ;PayPal;3066;Store Pickup;3066;North Dakota;3066;Fortnightly;4.8
3067;58;Female;Skirt;Clothing;L;Teal;Summer; $57.00 ;Debit Card;3067;Express;3067;Michigan;3067;Fortnightly;3.7
3068;70;Female;Belt;Accessories;S;Gray;Spring; $90.00 ;Debit Card;3068;Free Shipping;3068;Missouri;3068;Fortnightly;2.6
3069;32;Female;Boots;Footwear;M;Indigo;Winter; $28.00 ;Venmo;3069;Standard;3069;California;3069;Monthly;2.9
3070;62;Female;Jeans;Clothing;L;Magenta;Spring; $39.00 ;Venmo;3070;2-Day Shipping;3070;Delaware;3070;Every 3 Months;3.5
3071;52;Female;Shoes;Footwear;XL;Red;Fall; $43.00 ;Debit Card;3071;Free Shipping;3071;Alabama;3071;Annually;2.7
3072;23;Female;Sweater;Clothing;L;Turquoise;Spring; $91.00 ;Debit Card;3072;2-Day Shipping;3072;New Hampshire;3072;Monthly;4
3073;26;Female;Jewelry;Accessories;L;Peach;Spring; $73.00 ;Venmo;3073;Express;3073;New York;3073;Quarterly;4.6
3074;58;Female;Shirt;Clothing;L;White;Winter; $28.00 ;PayPal;3074;2-Day Shipping;3074;Oregon;3074;Every 3 Months;4.7
3075;26;Female;Boots;Footwear;L;Maroon;Winter; $31.00 ;Bank Transfer;3075;Store Pickup;3075;Massachusetts;3075;Weekly;4.1
3076;54;Female;Shorts;Clothing;XL;Beige;Winter; $61.00 ;Debit Card;3076;Express;3076;Utah;3076;Quarterly;3.3
3077;66;Female;Handbag;Accessories;M;Blue;Summer; $98.00 ;Cash;3077;Next Day Air;3077;New Hampshire;3077;Monthly;4.3
3078;60;Female;Sweater;Clothing;S;Red;Spring; $95.00 ;Cash;3078;Standard;3078;Illinois;3078;Annually;4.3
3079;32;Female;Belt;Accessories;M;Blue;Spring; $97.00 ;Bank Transfer;3079;2-Day Shipping;3079;Alaska;3079;Every 3 Months;4.8
3080;48;Female;Belt;Accessories;M;Maroon;Fall; $99.00 ;Bank Transfer;3080;Store Pickup;3080;Wyoming;3080;Quarterly;3
3081;69;Female;Hoodie;Clothing;L;Yellow;Spring; $52.00 ;Debit Card;3081;Free Shipping;3081;Colorado;3081;Annually;4.6
3082;64;Female;Sneakers;Footwear;L;Pink;Winter; $48.00 ;Debit Card;3082;Store Pickup;3082;Vermont;3082;Bi-Weekly;4.7
3083;56;Female;T-shirt;Clothing;M;Maroon;Spring; $97.00 ;Credit Card;3083;2-Day Shipping;3083;Utah;3083;Every 3 Months;4.1
3084;22;Female;Pants;Clothing;S;Purple;Summer; $60.00 ;Bank Transfer;3084;Standard;3084;Illinois;3084;Monthly;3.6
3085;46;Female;Scarf;Accessories;S;Indigo;Spring; $42.00 ;Credit Card;3085;2-Day Shipping;3085;Idaho;3085;Every 3 Months;4.1
3086;24;Female;Sweater;Clothing;L;Gray;Winter; $88.00 ;Venmo;3086;Express;3086;Nevada;3086;Annually;3.2
3087;47;Female;Handbag;Accessories;M;Lavender;Summer; $32.00 ;Credit Card;3087;2-Day Shipping;3087;Utah;3087;Monthly;2.7
3088;62;Female;Shirt;Clothing;M;Charcoal;Spring; $39.00 ;Debit Card;3088;Next Day Air;3088;North Carolina;3088;Monthly;4.5
3089;34;Female;Dress;Clothing;M;Teal;Spring; $57.00 ;PayPal;3089;Standard;3089;Arkansas;3089;Fortnightly;4.4
3090;50;Female;Sandals;Footwear;L;Blue;Fall; $48.00 ;Credit Card;3090;Free Shipping;3090;North Carolina;3090;Fortnightly;2.8
3091;29;Female;Shirt;Clothing;M;Peach;Summer; $27.00 ;Bank Transfer;3091;Store Pickup;3091;Texas;3091;Fortnightly;4
3092;68;Female;Dress;Clothing;L;Orange;Winter; $77.00 ;Bank Transfer;3092;Free Shipping;3092;Nevada;3092;Fortnightly;3
3093;52;Female;Sunglasses;Accessories;L;Silver;Fall; $51.00 ;Credit Card;3093;Free Shipping;3093;Utah;3093;Fortnightly;4.1
3094;29;Female;Socks;Clothing;L;Red;Summer; $94.00 ;Venmo;3094;Store Pickup;3094;Pennsylvania;3094;Quarterly;3
3095;22;Female;Sandals;Footwear;M;Gray;Summer; $92.00 ;Venmo;3095;Next Day Air;3095;Georgia;3095;Bi-Weekly;2.5
3096;62;Female;Hat;Accessories;S;Beige;Fall; $63.00 ;PayPal;3096;Next Day Air;3096;Minnesota;3096;Monthly;3.5
3097;69;Female;Shirt;Clothing;L;White;Winter; $74.00 ;Cash;3097;Free Shipping;3097;Kansas;3097;Bi-Weekly;3.4
3098;48;Female;Shoes;Footwear;M;Silver;Fall; $98.00 ;Cash;3098;Standard;3098;Delaware;3098;Annually;3.3
3099;66;Female;Pants;Clothing;L;Cyan;Summer; $96.00 ;Credit Card;3099;Next Day Air;3099;New Mexico;3099;Bi-Weekly;3.1
3100;42;Female;Shirt;Clothing;S;Maroon;Fall; $66.00 ;Credit Card;3100;Standard;3100;Michigan;3100;Quarterly;4.4
3101;50;Female;Hat;Accessories;L;Purple;Winter; $29.00 ;Cash;3101;Store Pickup;3101;Vermont;3101;Weekly;4.4
3102;32;Female;Jewelry;Accessories;S;Brown;Summer; $30.00 ;Bank Transfer;3102;Next Day Air;3102;Idaho;3102;Bi-Weekly;4.6
3103;51;Female;Jacket;Outerwear;M;Green;Summer; $97.00 ;Venmo;3103;Express;3103;South Dakota;3103;Annually;2.6
3104;27;Female;Shirt;Clothing;S;Peach;Winter; $45.00 ;Credit Card;3104;Next Day Air;3104;Illinois;3104;Monthly;2.6
3105;43;Female;Pants;Clothing;S;Turquoise;Summer; $63.00 ;Credit Card;3105;Free Shipping;3105;Georgia;3105;Monthly;4.9
3106;48;Female;Skirt;Clothing;M;Olive;Fall; $40.00 ;Credit Card;3106;Store Pickup;3106;Oregon;3106;Monthly;2.8
3107;62;Female;Sandals;Footwear;M;Yellow;Winter; $25.00 ;Debit Card;3107;Express;3107;Alabama;3107;Every 3 Months;3.6
3108;65;Female;Blouse;Clothing;L;Gray;Winter; $87.00 ;Cash;3108;2-Day Shipping;3108;Hawaii;3108;Monthly;3.8
3109;50;Female;Socks;Clothing;M;Purple;Fall; $63.00 ;Credit Card;3109;Standard;3109;Oregon;3109;Monthly;3.8
3110;60;Female;Jacket;Outerwear;M;Gray;Winter; $33.00 ;PayPal;3110;2-Day Shipping;3110;Illinois;3110;Monthly;3.1
