Customer ID;Age;Gender;Item Purchased;Category;Location;Size;Color;Season
2992;66;Female;Dress;Clothing;Utah;L;Green;Summer
2993;41;Female;Socks;Clothing;North Dakota;M;Charcoal;Spring
2994;32;Female;Jacket;Outerwear;Kansas;L;Indigo;Spring
2995;69;Female;Sweater;Clothing;Nevada;S;White;Winter
2996;29;Female;Jeans;Clothing;Virginia;M;Orange;Summer
2997;70;Female;Jewelry;Accessories;Utah;M;White;Spring
2998;41;Female;Sweater;Clothing;Idaho;S;Yellow;Spring
2999;31;Female;Hoodie;Clothing;Alaska;M;Red;Summer
3000;31;Female;Sunglasses;Accessories;New Hampshire;S;Charcoal;Winter
3001;57;Female;Sandals;Footwear;Ohio;M;Lavender;Winter
3002;29;Female;Coat;Outerwear;Montana;L;Charcoal;Summer
3003;70;Female;Belt;Accessories;Louisiana;M;Maroon;Fall
3004;51;Female;Blouse;Clothing;Oregon;M;Brown;Fall
3005;45;Female;Skirt;Clothing;Arizona;M;Lavender;Winter
3006;18;Female;Shorts;Clothing;Alaska;XL;Brown;Spring
3007;37;Female;Dress;Clothing;Utah;M;Olive;Summer
3008;23;Female;Sunglasses;Accessories;New York;L;Lavender;Winter
3009;39;Female;Shoes;Footwear;New Mexico;M;Gold;Winter
3010;62;Female;Belt;Accessories;Louisiana;M;Silver;Winter
3011;70;Female;Belt;Accessories;Ohio;M;Violet;Winter
3012;20;Female;Belt;Accessories;Nevada;S;Brown;Summer
3013;42;Female;Belt;Accessories;Idaho;M;Teal;Fall
3014;41;Female;Skirt;Clothing;Arizona;L;Peach;Summer
3015;24;Female;T-shirt;Clothing;Utah;M;Maroon;Spring
3016;37;Female;Scarf;Accessories;Wyoming;XL;Lavender;Spring
3017;30;Female;Blouse;Clothing;Indiana;L;Lavender;Summer
3018;58;Female;Sunglasses;Accessories;Wisconsin;S;Purple;Summer
3019;43;Female;Boots;Footwear;Texas;M;Green;Summer
3020;19;Female;Jacket;Outerwear;Utah;M;Yellow;Winter
3021;23;Female;Jeans;Clothing;Arkansas;S;Charcoal;Fall
3022;65;Female;Sunglasses;Accessories;Pennsylvania;S;Blue;Summer
3023;58;Female;Sandals;Footwear;Georgia;M;Lavender;Fall
3024;50;Female;Backpack;Accessories;Indiana;M;Brown;Summer
3025;67;Female;Blouse;Clothing;Idaho;S;White;Spring
3026;40;Female;Shoes;Footwear;Montana;XL;Green;Summer
3027;55;Female;Shirt;Clothing;Tennessee;L;Magenta;Fall
3028;52;Female;Hoodie;Clothing;West Virginia;XL;Peach;Winter
3029;62;Female;Dress;Clothing;California;L;Charcoal;Summer
3030;64;Female;Dress;Clothing;Georgia;M;Gold;Summer
3031;43;Female;Sneakers;Footwear;Maryland;XL;Purple;Spring
3032;61;Female;Blouse;Clothing;Idaho;L;Teal;Summer
3033;26;Female;Backpack;Accessories;California;XL;Green;Summer
3034;22;Female;Sweater;Clothing;Alabama;L;Orange;Spring
3035;51;Female;Boots;Footwear;Utah;L;Peach;Spring
3036;69;Female;Handbag;Accessories;Kentucky;M;Gold;Spring
3037;50;Female;Hoodie;Clothing;Vermont;S;Violet;Spring
3038;51;Female;Belt;Accessories;Iowa;L;Charcoal;Summer
3039;56;Female;Jewelry;Accessories;Georgia;M;Brown;Summer
3040;59;Female;Blouse;Clothing;Alabama;L;Blue;Spring
3041;18;Female;Handbag;Accessories;Nebraska;M;Gold;Fall
3042;48;Female;Handbag;Accessories;Rhode Island;M;Orange;Winter
3043;53;Female;Coat;Outerwear;South Dakota;L;Turquoise;Winter
3044;45;Female;Belt;Accessories;Illinois;S;Peach;Fall
3045;21;Female;Boots;Footwear;North Carolina;M;Magenta;Winter
3046;42;Female;Socks;Clothing;Florida;L;Black;Winter
3047;60;Female;Shoes;Footwear;Pennsylvania;M;White;Spring
3048;21;Female;Sneakers;Footwear;Vermont;M;Violet;Fall
3049;69;Female;Jewelry;Accessories;Colorado;M;Olive;Summer
3050;40;Female;Handbag;Accessories;Utah;L;Red;Summer
3051;31;Female;Coat;Outerwear;Kentucky;S;Green;Spring
3052;44;Female;Sunglasses;Accessories;Wyoming;L;Gold;Summer
3053;48;Female;Shoes;Footwear;Maine;XL;Olive;Spring
3054;32;Female;Shoes;Footwear;Maine;L;Brown;Winter
3055;42;Female;Boots;Footwear;New Hampshire;S;Magenta;Summer
3056;27;Female;Sandals;Footwear;Kansas;M;Violet;Fall
3057;69;Female;Gloves;Accessories;New Jersey;M;Beige;Spring
3058;67;Female;Backpack;Accessories;North Carolina;M;Blue;Spring
3059;41;Female;Handbag;Accessories;West Virginia;S;Orange;Winter
3060;46;Female;Sweater;Clothing;Kentucky;L;Maroon;Spring
3061;47;Female;Coat;Outerwear;California;S;Charcoal;Summer
3062;33;Female;T-shirt;Clothing;South Dakota;L;Olive;Fall
3063;51;Female;Backpack;Accessories;California;L;Green;Fall
3064;26;Female;Sunglasses;Accessories;Connecticut;L;Brown;Winter
3065;22;Female;Belt;Accessories;Idaho;S;Cyan;Winter
3066;49;Female;Jacket;Outerwear;North Dakota;M;Beige;Fall
3067;58;Female;Skirt;Clothing;Michigan;L;Teal;Summer
3068;70;Female;Belt;Accessories;Missouri;S;Gray;Spring
3069;32;Female;Boots;Footwear;California;M;Indigo;Winter
3070;62;Female;Jeans;Clothing;Delaware;L;Magenta;Spring
3071;52;Female;Shoes;Footwear;Alabama;XL;Red;Fall
3072;23;Female;Sweater;Clothing;New Hampshire;L;Turquoise;Spring
3073;26;Female;Jewelry;Accessories;New York;L;Peach;Spring
3074;58;Female;Shirt;Clothing;Oregon;L;White;Winter
3075;26;Female;Boots;Footwear;Massachusetts;L;Maroon;Winter
3076;54;Female;Shorts;Clothing;Utah;XL;Beige;Winter
3077;66;Female;Handbag;Accessories;New Hampshire;M;Blue;Summer
3078;60;Female;Sweater;Clothing;Illinois;S;Red;Spring
3079;32;Female;Belt;Accessories;Alaska;M;Blue;Spring
3080;48;Female;Belt;Accessories;Wyoming;M;Maroon;Fall
3081;69;Female;Hoodie;Clothing;Colorado;L;Yellow;Spring
3082;64;Female;Sneakers;Footwear;Vermont;L;Pink;Winter
3083;56;Female;T-shirt;Clothing;Utah;M;Maroon;Spring
3084;22;Female;Pants;Clothing;Illinois;S;Purple;Summer
3085;46;Female;Scarf;Accessories;Idaho;S;Indigo;Spring
3086;24;Female;Sweater;Clothing;Nevada;L;Gray;Winter
3087;47;Female;Handbag;Accessories;Utah;M;Lavender;Summer
3088;62;Female;Shirt;Clothing;North Carolina;M;Charcoal;Spring
3089;34;Female;Dress;Clothing;Arkansas;M;Teal;Spring
3090;50;Female;Sandals;Footwear;North Carolina;L;Blue;Fall
3091;29;Female;Shirt;Clothing;Texas;M;Peach;Summer
3092;68;Female;Dress;Clothing;Nevada;L;Orange;Winter
3093;52;Female;Sunglasses;Accessories;Utah;L;Silver;Fall
3094;29;Female;Socks;Clothing;Pennsylvania;L;Red;Summer
3095;22;Female;Sandals;Footwear;Georgia;M;Gray;Summer
3096;62;Female;Hat;Accessories;Minnesota;S;Beige;Fall
3097;69;Female;Shirt;Clothing;Kansas;L;White;Winter
3098;48;Female;Shoes;Footwear;Delaware;M;Silver;Fall
3099;66;Female;Pants;Clothing;New Mexico;L;Cyan;Summer
3100;42;Female;Shirt;Clothing;Michigan;S;Maroon;Fall
3101;50;Female;Hat;Accessories;Vermont;L;Purple;Winter
3102;32;Female;Jewelry;Accessories;Idaho;S;Brown;Summer
3103;51;Female;Jacket;Outerwear;South Dakota;M;Green;Summer
3104;27;Female;Shirt;Clothing;Illinois;S;Peach;Winter
3105;43;Female;Pants;Clothing;Georgia;S;Turquoise;Summer
3106;48;Female;Skirt;Clothing;Oregon;M;Olive;Fall
3107;62;Female;Sandals;Footwear;Alabama;M;Yellow;Winter
3108;65;Female;Blouse;Clothing;Hawaii;L;Gray;Winter
3109;50;Female;Socks;Clothing;Oregon;M;Purple;Fall
3110;60;Female;Jacket;Outerwear;Illinois;M;Gray;Winter
3111;19;Female;Handbag;Accessories;Texas;L;Lavender;Fall
3112;21;Female;Belt;Accessories;Kansas;XL;Indigo;Spring
3113;19;Female;Blouse;Clothing;Texas;S;Green;Fall
3114;46;Female;Shirt;Clothing;Nebraska;L;Green;Summer
3115;21;Female;Handbag;Accessories;Arkansas;M;Olive;Spring
3116;26;Female;Scarf;Accessories;South Dakota;M;Charcoal;Fall
3117;50;Female;Coat;Outerwear;Montana;L;Gray;Spring
3118;43;Female;Hoodie;Clothing;Florida;M;Olive;Fall
3119;61;Female;Shorts;Clothing;Virginia;L;Blue;Summer
3120;63;Female;Sandals;Footwear;Louisiana;XL;Silver;Winter
3121;46;Female;Shirt;Clothing;Louisiana;M;Magenta;Fall
3122;63;Female;Hoodie;Clothing;Louisiana;L;Black;Fall
3123;23;Female;Socks;Clothing;Georgia;M;Pink;Fall
3124;57;Female;Handbag;Accessories;Iowa;XL;Red;Fall
3125;57;Female;Jewelry;Accessories;California;M;Peach;Summer
3126;33;Female;Coat;Outerwear;Oregon;L;Lavender;Spring
3127;57;Female;Sunglasses;Accessories;Maine;L;Lavender;Winter
3128;55;Female;Gloves;Accessories;Louisiana;M;Beige;Winter
3129;65;Female;Jacket;Outerwear;Arkansas;S;Indigo;Fall
3130;60;Female;Sandals;Footwear;Maryland;S;Cyan;Summer
3131;52;Female;Pants;Clothing;Vermont;M;Yellow;Summer
3132;34;Female;Jacket;Outerwear;North Dakota;M;Peach;Fall
3133;33;Female;Sweater;Clothing;Michigan;M;Yellow;Summer
3134;58;Female;T-shirt;Clothing;Arkansas;M;Orange;Spring
3135;35;Female;Boots;Footwear;Kentucky;L;Gray;Spring
3136;68;Female;Shoes;Footwear;Indiana;L;Yellow;Spring
3137;58;Female;Skirt;Clothing;Minnesota;M;Gray;Fall
3138;34;Female;Coat;Outerwear;Louisiana;M;Turquoise;Spring
3139;47;Female;Blouse;Clothing;Kentucky;L;Gray;Fall
3140;35;Female;Sunglasses;Accessories;Georgia;M;Olive;Winter
3141;34;Female;Gloves;Accessories;Alaska;XL;Peach;Summer
3142;36;Female;Sunglasses;Accessories;Mississippi;S;Peach;Winter
3143;23;Female;Sneakers;Footwear;Kansas;L;Magenta;Winter
3144;68;Female;Hoodie;Clothing;Arizona;M;Purple;Summer
3145;23;Female;Boots;Footwear;Maine;L;Beige;Spring
3146;57;Female;Handbag;Accessories;Texas;XL;Purple;Spring
3147;21;Female;Shirt;Clothing;Virginia;S;Yellow;Winter
3148;45;Female;Sweater;Clothing;North Dakota;M;Pink;Winter
3149;37;Female;Shorts;Clothing;West Virginia;L;Purple;Fall
3150;18;Female;Belt;Accessories;North Carolina;M;Lavender;Winter
3151;55;Female;Blouse;Clothing;Georgia;M;Peach;Spring
3152;52;Female;T-shirt;Clothing;New Mexico;L;Orange;Fall
3153;49;Female;Belt;Accessories;North Carolina;M;Red;Fall
3154;56;Female;Socks;Clothing;Alabama;L;Red;Fall
3155;27;Female;Belt;Accessories;Connecticut;M;Gold;Winter
3156;22;Female;Handbag;Accessories;Montana;M;Brown;Fall
3157;18;Female;Shirt;Clothing;Montana;M;Black;Winter
3158;21;Female;Belt;Accessories;Maine;L;Red;Fall
3159;30;Female;Jewelry;Accessories;Mississippi;M;Gray;Winter
3160;62;Female;Hat;Accessories;Louisiana;L;Pink;Winter
3161;28;Female;Backpack;Accessories;Nebraska;XL;Turquoise;Fall
3162;66;Female;Dress;Clothing;Massachusetts;S;Charcoal;Winter
3163;66;Female;Shoes;Footwear;Wisconsin;L;Blue;Winter
3164;49;Female;Pants;Clothing;Nebraska;XL;Turquoise;Summer
3165;40;Female;Dress;Clothing;Arizona;L;Silver;Winter
3166;49;Female;Jacket;Outerwear;Hawaii;M;Lavender;Spring
3167;19;Female;Shirt;Clothing;Georgia;M;Gold;Winter
3168;24;Female;Dress;Clothing;Oregon;M;Blue;Fall
3169;31;Female;Jeans;Clothing;Montana;M;Orange;Spring
3170;35;Female;T-shirt;Clothing;Georgia;M;White;Fall
3171;65;Female;Sunglasses;Accessories;Rhode Island;XL;Charcoal;Spring
3172;68;Female;Jewelry;Accessories;Tennessee;M;Maroon;Spring
3173;57;Female;Socks;Clothing;Missouri;M;Olive;Fall
3174;69;Female;Skirt;Clothing;Washington;L;Teal;Summer
3175;45;Female;Pants;Clothing;Oklahoma;L;Orange;Winter
3176;35;Female;Socks;Clothing;Connecticut;M;Maroon;Fall
3177;36;Female;Sandals;Footwear;Arkansas;XL;Turquoise;Spring
3178;55;Female;Belt;Accessories;Missouri;L;Beige;Fall
3179;66;Female;Sandals;Footwear;Washington;L;Beige;Spring
3180;57;Female;Shorts;Clothing;Idaho;M;Olive;Spring
3181;18;Female;Handbag;Accessories;Montana;L;Turquoise;Fall
3182;31;Female;Jacket;Outerwear;Montana;M;Charcoal;Summer
3183;50;Female;Sunglasses;Accessories;Georgia;L;Green;Fall
3184;50;Female;Sneakers;Footwear;Mississippi;M;Green;Winter
3185;61;Female;Sweater;Clothing;Hawaii;L;Green;Spring
3186;52;Female;Skirt;Clothing;Ohio;L;Gold;Fall
3187;38;Female;Jewelry;Accessories;Virginia;S;Cyan;Winter
3188;67;Female;Blouse;Clothing;Texas;L;Indigo;Winter
3189;42;Female;Blouse;Clothing;Vermont;M;Lavender;Winter
3190;25;Female;Boots;Footwear;Kansas;M;Beige;Summer
3191;41;Female;Jeans;Clothing;California;S;Purple;Fall
3192;62;Female;Hoodie;Clothing;Mississippi;XL;Maroon;Winter
3193;19;Female;Sweater;Clothing;Iowa;S;Maroon;Fall
3194;63;Female;Gloves;Accessories;Virginia;L;Teal;Winter
3195;43;Female;Sneakers;Footwear;Maryland;L;Gold;Summer
3196;68;Female;Sunglasses;Accessories;Missouri;S;Red;Spring
3197;24;Female;Belt;Accessories;Wisconsin;L;Maroon;Winter
3198;27;Female;Sweater;Clothing;Maine;M;Teal;Spring
3199;61;Female;Gloves;Accessories;Pennsylvania;L;Peach;Winter
3200;59;Female;Handbag;Accessories;Maine;XL;Pink;Winter
3201;67;Female;Socks;Clothing;Missouri;L;Black;Spring
3202;46;Female;Pants;Clothing;Vermont;S;Indigo;Fall
3203;65;Female;Scarf;Accessories;Wisconsin;L;Green;Fall
3204;63;Female;Coat;Outerwear;New Jersey;L;Teal;Spring
3205;57;Female;Jacket;Outerwear;New Mexico;XL;Lavender;Fall
3206;40;Female;Hoodie;Clothing;Colorado;XL;Magenta;Fall
3207;36;Female;Boots;Footwear;California;M;Brown;Winter
3208;67;Female;Socks;Clothing;Arizona;XL;Beige;Summer
3209;61;Female;Jewelry;Accessories;Indiana;L;Indigo;Winter
3210;64;Female;Shoes;Footwear;Arkansas;L;Peach;Fall
3211;30;Female;Socks;Clothing;Nevada;M;Magenta;Summer
3212;53;Female;Pants;Clothing;Rhode Island;L;Turquoise;Winter
3213;27;Female;Sneakers;Footwear;Wyoming;M;Indigo;Winter
3214;27;Female;Sunglasses;Accessories;Texas;M;Brown;Winter
3215;53;Female;Skirt;Clothing;Washington;M;Yellow;Spring
3216;34;Female;Coat;Outerwear;Rhode Island;M;Magenta;Summer
3217;39;Female;Hoodie;Clothing;Illinois;S;Olive;Winter
3218;44;Female;Sunglasses;Accessories;Oregon;M;Silver;Fall
3219;37;Female;Skirt;Clothing;Florida;M;Teal;Fall
3220;57;Female;Coat;Outerwear;Kansas;L;White;Summer
3221;38;Female;Handbag;Accessories;North Dakota;M;Blue;Fall
3222;21;Female;T-shirt;Clothing;New Hampshire;M;Yellow;Winter
3223;45;Female;Sunglasses;Accessories;Texas;S;Maroon;Fall
3224;68;Female;Shirt;Clothing;Montana;S;Gray;Spring
3225;37;Female;Hoodie;Clothing;Delaware;L;Indigo;Winter
3226;53;Female;Blouse;Clothing;New Hampshire;M;Pink;Fall
3227;57;Female;Sneakers;Footwear;Minnesota;XL;Beige;Spring
3228;28;Female;Scarf;Accessories;Alaska;XL;White;Fall
3229;37;Female;Jewelry;Accessories;Connecticut;M;Yellow;Spring
3230;54;Female;Pants;Clothing;Connecticut;M;Teal;Fall
3231;49;Female;Sneakers;Footwear;Kansas;M;Olive;Summer
3232;62;Female;Shoes;Footwear;Nevada;M;Maroon;Winter
3233;45;Female;T-shirt;Clothing;Massachusetts;M;White;Spring
3234;45;Female;Belt;Accessories;Indiana;M;Lavender;Fall
3235;49;Female;Jewelry;Accessories;Washington;M;Black;Winter
3236;27;Female;Belt;Accessories;Kansas;M;Green;Summer
3237;63;Female;Belt;Accessories;South Carolina;L;Olive;Fall
3238;61;Female;T-shirt;Clothing;Vermont;M;Gray;Summer
3239;25;Female;Sneakers;Footwear;Wyoming;XL;Teal;Fall
3240;33;Female;Sunglasses;Accessories;Colorado;M;Charcoal;Fall
3241;56;Female;Sandals;Footwear;West Virginia;M;Violet;Fall
3242;50;Female;Handbag;Accessories;Connecticut;M;Lavender;Summer
3243;45;Female;Socks;Clothing;Oregon;S;Beige;Fall
3244;45;Female;Hoodie;Clothing;Idaho;L;Black;Summer
3245;65;Female;Sweater;Clothing;Arkansas;M;Black;Fall
3246;63;Female;Pants;Clothing;Kansas;M;Purple;Fall
3247;70;Female;Sneakers;Footwear;Michigan;M;Magenta;Summer
3248;53;Female;Gloves;Accessories;Arkansas;M;Teal;Summer
3249;22;Female;T-shirt;Clothing;Pennsylvania;S;Teal;Summer
3250;26;Female;Backpack;Accessories;Virginia;M;Pink;Summer
3251;23;Female;Coat;Outerwear;Minnesota;M;Teal;Spring
3252;25;Female;Coat;Outerwear;Nevada;M;Gold;Winter
3253;69;Female;Sandals;Footwear;Montana;L;Brown;Spring
3254;36;Female;Backpack;Accessories;Nebraska;M;Brown;Fall
3255;21;Female;Sweater;Clothing;Indiana;S;Magenta;Winter
3256;57;Female;Shorts;Clothing;New Jersey;M;Black;Fall
3257;60;Female;Sunglasses;Accessories;Wisconsin;L;Teal;Winter
3258;44;Female;Shirt;Clothing;Minnesota;M;Brown;Fall
3259;31;Female;Shoes;Footwear;New Jersey;M;Magenta;Spring
3260;57;Female;Hat;Accessories;Oklahoma;XL;Indigo;Fall
3261;39;Female;Scarf;Accessories;Wisconsin;M;Violet;Summer
3262;48;Female;Belt;Accessories;Rhode Island;L;Cyan;Winter
3263;42;Female;T-shirt;Clothing;Indiana;M;Violet;Spring
3264;56;Female;Shorts;Clothing;Vermont;S;Black;Fall
3265;28;Female;Pants;Clothing;Maine;S;Charcoal;Winter
3266;40;Female;Sunglasses;Accessories;Alabama;M;White;Winter
3267;49;Female;Coat;Outerwear;Alabama;S;Gray;Winter
3268;37;Female;Hoodie;Clothing;Idaho;L;Pink;Winter
3269;22;Female;Dress;Clothing;Arkansas;M;Cyan;Fall
3270;27;Female;Blouse;Clothing;Ohio;M;Blue;Winter
3271;59;Female;Socks;Clothing;Illinois;M;Indigo;Winter
3272;35;Female;Socks;Clothing;Nevada;XL;Magenta;Spring
3273;58;Female;Shoes;Footwear;Texas;M;Lavender;Winter
3274;58;Female;Belt;Accessories;Nevada;S;Orange;Summer
3275;46;Female;Sweater;Clothing;Oklahoma;M;Cyan;Spring
3276;43;Female;Pants;Clothing;Alabama;XL;Green;Summer
3277;39;Female;Scarf;Accessories;South Dakota;M;White;Summer
3278;59;Female;Skirt;Clothing;Texas;M;Blue;Spring
3279;59;Female;Dress;Clothing;Montana;M;Black;Summer
3280;59;Female;Hat;Accessories;Wyoming;S;Red;Fall
3281;45;Female;Handbag;Accessories;New York;L;Red;Winter
3282;27;Female;Pants;Clothing;Oregon;L;Gold;Winter
3283;24;Female;T-shirt;Clothing;California;M;Red;Fall
3284;47;Female;Jacket;Outerwear;North Carolina;L;Purple;Spring
3285;70;Female;Scarf;Accessories;Kentucky;L;White;Spring
3286;58;Female;Hat;Accessories;Hawaii;XL;Magenta;Fall
3287;45;Female;Jacket;Outerwear;Illinois;L;Pink;Winter
3288;24;Female;Skirt;Clothing;West Virginia;L;Black;Spring
3289;67;Female;Handbag;Accessories;South Carolina;XL;White;Spring
3290;31;Female;Backpack;Accessories;Montana;M;Maroon;Summer
3291;52;Female;Coat;Outerwear;North Dakota;L;Black;Spring
3292;29;Female;Belt;Accessories;New Mexico;L;Olive;Fall
3293;62;Female;Handbag;Accessories;Missouri;L;Gray;Spring
3294;19;Female;Coat;Outerwear;West Virginia;M;Gold;Spring
3295;62;Female;Sweater;Clothing;South Carolina;S;Magenta;Spring
3296;70;Female;Blouse;Clothing;West Virginia;S;Lavender;Summer
3297;20;Female;Blouse;Clothing;Alaska;M;Green;Spring
3298;67;Female;Belt;Accessories;West Virginia;M;Violet;Fall
3299;65;Female;Jacket;Outerwear;New Mexico;M;Brown;Fall
3300;45;Female;Shorts;Clothing;South Dakota;L;Teal;Spring
3301;26;Female;Hat;Accessories;Oklahoma;M;Charcoal;Spring
3302;36;Female;Pants;Clothing;Oklahoma;XL;Charcoal;Summer
3303;36;Female;Blouse;Clothing;Alabama;XL;Beige;Winter
3304;20;Female;Belt;Accessories;Mississippi;S;Turquoise;Summer
3305;30;Female;Handbag;Accessories;Mississippi;XL;Orange;Fall
3306;34;Female;Hoodie;Clothing;Nebraska;L;Cyan;Summer
3307;63;Female;Jacket;Outerwear;Colorado;L;Orange;Summer
3308;18;Female;Scarf;Accessories;Pennsylvania;S;Green;Winter
3309;55;Female;Jeans;Clothing;Utah;M;Pink;Fall
3310;48;Female;Handbag;Accessories;Massachusetts;M;Blue;Summer
3311;45;Female;Jacket;Outerwear;Iowa;M;Pink;Winter
3312;29;Female;Hat;Accessories;Florida;L;Blue;Summer
3313;55;Female;Sneakers;Footwear;Louisiana;L;Black;Summer
3314;55;Female;Hat;Accessories;Kansas;XL;Black;Fall
3315;55;Female;Socks;Clothing;Kansas;M;Violet;Spring
3316;48;Female;Scarf;Accessories;Kentucky;S;Gold;Summer
3317;42;Female;Socks;Clothing;New Mexico;M;Olive;Summer
3318;21;Female;Hat;Accessories;North Carolina;XL;Pink;Summer
3319;45;Female;Jacket;Outerwear;North Dakota;M;Olive;Summer
3320;23;Female;Shorts;Clothing;North Dakota;M;Indigo;Summer
3321;66;Female;Blouse;Clothing;Illinois;XL;Silver;Fall
3322;32;Female;Coat;Outerwear;Maine;S;Charcoal;Winter
3323;52;Female;Sweater;Clothing;Indiana;XL;Orange;Winter
3324;54;Female;Handbag;Accessories;North Dakota;M;Yellow;Winter
3325;37;Female;T-shirt;Clothing;Missouri;S;Red;Fall
3326;29;Female;Sandals;Footwear;Alaska;M;Maroon;Fall
3327;47;Female;Gloves;Accessories;North Dakota;M;Magenta;Summer
3328;47;Female;Shorts;Clothing;Connecticut;M;Black;Spring
3329;42;Female;Sandals;Footwear;Wisconsin;M;Violet;Spring
3330;34;Female;Backpack;Accessories;New Jersey;M;Gray;Winter
3331;38;Female;Sneakers;Footwear;Missouri;M;Black;Spring
3332;55;Female;Sunglasses;Accessories;California;M;Pink;Summer
3333;27;Female;T-shirt;Clothing;Washington;M;Silver;Summer
3334;55;Female;Jeans;Clothing;Minnesota;M;Violet;Spring
3335;66;Female;Shirt;Clothing;California;M;Beige;Summer
3336;44;Female;Hat;Accessories;Texas;XL;Cyan;Winter
3337;39;Female;Blouse;Clothing;Montana;M;Brown;Fall
3338;23;Female;Jacket;Outerwear;Arizona;L;Blue;Winter
3339;29;Female;Skirt;Clothing;Minnesota;L;White;Winter
3340;20;Female;Gloves;Accessories;Nebraska;M;Cyan;Fall
3341;42;Female;T-shirt;Clothing;Virginia;XL;Maroon;Fall
3342;55;Female;Jacket;Outerwear;Connecticut;XL;Olive;Summer
3343;66;Female;Jacket;Outerwear;New Jersey;M;Violet;Spring
3344;24;Female;Shorts;Clothing;Kentucky;XL;Green;Winter
3345;62;Female;Hat;Accessories;Washington;XL;Magenta;Fall
3346;28;Female;Handbag;Accessories;Florida;M;Turquoise;Summer
3347;30;Female;Jeans;Clothing;Oklahoma;M;Black;Summer
3348;22;Female;Shoes;Footwear;Iowa;XL;Cyan;Summer
3349;28;Female;T-shirt;Clothing;New Hampshire;L;Gray;Winter
3350;35;Female;Jewelry;Accessories;Georgia;M;Red;Fall
3351;45;Female;Handbag;Accessories;Mississippi;S;Olive;Fall
3352;43;Female;Shirt;Clothing;New Hampshire;L;Cyan;Spring
3353;55;Female;Belt;Accessories;Washington;M;Teal;Summer
3354;31;Female;Dress;Clothing;Ohio;L;Teal;Fall
3355;42;Female;Skirt;Clothing;Maryland;M;Orange;Fall
3356;40;Female;Blouse;Clothing;Delaware;M;Peach;Spring
3357;39;Female;Jeans;Clothing;Tennessee;M;Silver;Summer
3358;41;Female;Hoodie;Clothing;Arkansas;M;Pink;Winter
3359;56;Female;T-shirt;Clothing;Tennessee;M;Magenta;Fall
3360;43;Female;Sunglasses;Accessories;New Hampshire;L;Red;Fall
3361;22;Female;Jacket;Outerwear;Minnesota;M;Maroon;Spring
3362;47;Female;Shoes;Footwear;Florida;M;Silver;Spring
3363;50;Female;Handbag;Accessories;Tennessee;M;Gray;Summer
3364;58;Female;Sweater;Clothing;California;M;Turquoise;Winter
3365;50;Female;Scarf;Accessories;Oregon;M;Peach;Fall
3366;43;Female;Skirt;Clothing;Tennessee;L;Teal;Fall
3367;38;Female;Gloves;Accessories;North Carolina;M;Red;Spring
3368;44;Female;T-shirt;Clothing;Tennessee;M;Blue;Summer
3369;30;Female;Sandals;Footwear;Nebraska;M;Blue;Spring
3370;47;Female;Sweater;Clothing;Maine;M;Indigo;Winter
3371;30;Female;Belt;Accessories;Illinois;M;Charcoal;Summer
3372;49;Female;Hoodie;Clothing;Colorado;S;Turquoise;Winter
3373;56;Female;Socks;Clothing;Pennsylvania;M;Maroon;Winter
3374;70;Female;Sandals;Footwear;Minnesota;M;Purple;Spring
3375;22;Female;Blouse;Clothing;Nevada;S;Lavender;Spring
3376;51;Female;Boots;Footwear;Connecticut;XL;Yellow;Fall
3377;22;Female;Hat;Accessories;Ohio;M;Green;Winter
3378;37;Female;Shirt;Clothing;Kentucky;M;Yellow;Winter
3379;49;Female;Shorts;Clothing;Minnesota;L;Gold;Fall
3380;61;Female;Handbag;Accessories;Tennessee;L;Turquoise;Summer
3381;41;Female;Dress;Clothing;North Dakota;L;Blue;Summer
3382;57;Female;Hat;Accessories;Minnesota;L;Turquoise;Winter
3383;34;Female;Sweater;Clothing;Nebraska;M;Maroon;Spring
3384;27;Female;Coat;Outerwear;Delaware;M;Pink;Fall
3385;39;Female;Hoodie;Clothing;Minnesota;L;Maroon;Summer
3386;62;Female;Jewelry;Accessories;Rhode Island;M;Olive;Winter
3387;34;Female;T-shirt;Clothing;Michigan;M;Lavender;Fall
3388;53;Female;Pants;Clothing;New Jersey;S;Pink;Spring
3389;35;Female;Sweater;Clothing;South Dakota;M;Cyan;Spring
3390;38;Female;Pants;Clothing;North Carolina;L;Maroon;Fall
3391;32;Female;Socks;Clothing;Oregon;S;Red;Summer
3392;47;Female;Hoodie;Clothing;Montana;M;Silver;Fall
3393;53;Female;Scarf;Accessories;New Jersey;XL;Blue;Winter
3394;60;Female;Dress;Clothing;Arizona;M;Gold;Fall
3395;31;Female;Sandals;Footwear;Vermont;S;Yellow;Spring
3396;44;Female;Dress;Clothing;Colorado;M;Silver;Winter
3397;29;Female;Pants;Clothing;Tennessee;XL;Black;Winter
3398;19;Female;Blouse;Clothing;New Jersey;L;Yellow;Summer
3399;54;Female;Jeans;Clothing;Montana;L;Pink;Winter
3400;40;Female;Pants;Clothing;Montana;XL;Yellow;Winter
3401;39;Female;Sunglasses;Accessories;Nevada;M;Lavender;Fall
3402;44;Female;Backpack;Accessories;Nevada;L;Peach;Winter
3403;22;Female;Hoodie;Clothing;Louisiana;M;Black;Spring
3404;30;Female;Boots;Footwear;Illinois;M;Olive;Summer
3405;69;Female;Gloves;Accessories;South Carolina;L;Olive;Fall
