Customer ID;Item Purchased;Category;Size;Color;Season;Transaction_ID
1665;Handbag;Accessories;M;Purple;Spring;1665
1666;Jacket;Outerwear;L;Pink;Fall;1666
1667;Skirt;Clothing;M;Blue;Summer;1667
1668;Handbag;Accessories;L;Brown;Winter;1668
1669;Blouse;Clothing;L;Charcoal;Summer;1669
1670;T-shirt;Clothing;L;Maroon;Winter;1670
1671;Pants;Clothing;L;Cyan;Fall;1671
1672;Hoodie;Clothing;M;Olive;Winter;1672
1673;Boots;Footwear;L;Gold;Fall;1673
1674;Blouse;Clothing;M;Violet;Fall;1674
1675;Coat;Outerwear;M;Peach;Winter;1675
1676;Pants;Clothing;M;Beige;Spring;1676
1677;Sunglasses;Accessories;M;Cyan;Winter;1677
1678;Jeans;Clothing;L;Silver;Summer;1678
1679;Pants;Clothing;S;Magenta;Summer;1679
1680;Dress;Clothing;S;Black;Fall;1680
1681;Shoes;Footwear;M;Olive;Summer;1681
1682;Sneakers;Footwear;L;Green;Winter;1682
1683;Socks;Clothing;M;Yellow;Fall;1683
1684;Coat;Outerwear;S;Lavender;Spring;1684
1685;Shirt;Clothing;M;Indigo;Spring;1685
1686;Blouse;Clothing;M;Pink;Winter;1686
1687;Gloves;Accessories;L;Red;Fall;1687
1688;Skirt;Clothing;S;Magenta;Winter;1688
1689;Handbag;Accessories;S;Peach;Winter;1689
1690;Shirt;Clothing;L;Turquoise;Winter;1690
1691;Coat;Outerwear;M;Black;Summer;1691
1692;Shoes;Footwear;L;Blue;Summer;1692
1693;Handbag;Accessories;M;Beige;Winter;1693
1694;Jacket;Outerwear;XL;Olive;Fall;1694
1695;Shirt;Clothing;M;Turquoise;Summer;1695
1696;Hat;Accessories;S;Yellow;Fall;1696
1697;Sunglasses;Accessories;S;Turquoise;Spring;1697
1698;Shirt;Clothing;L;Lavender;Fall;1698
1699;Belt;Accessories;XL;Turquoise;Winter;1699
1700;Sweater;Clothing;L;Teal;Spring;1700
1701;Hoodie;Clothing;L;Black;Fall;1701
1702;Handbag;Accessories;XL;Blue;Winter;1702
1703;Jeans;Clothing;XL;Yellow;Summer;1703
1704;Backpack;Accessories;M;Black;Spring;1704
1705;Sneakers;Footwear;M;Lavender;Summer;1705
1706;Jewelry;Accessories;L;Cyan;Summer;1706
1707;Sunglasses;Accessories;M;Brown;Spring;1707
1708;Shorts;Clothing;L;Maroon;Fall;1708
1709;Boots;Footwear;L;Cyan;Spring;1709
1710;Skirt;Clothing;M;Pink;Winter;1710
1711;Pants;Clothing;XL;Orange;Fall;1711
1712;T-shirt;Clothing;M;Lavender;Spring;1712
1713;T-shirt;Clothing;S;Beige;Fall;1713
1714;Jacket;Outerwear;M;Pink;Winter;1714
1715;Jeans;Clothing;S;Charcoal;Summer;1715
1716;Dress;Clothing;XL;Gray;Spring;1716
1717;Blouse;Clothing;M;Cyan;Winter;1717
1718;Hoodie;Clothing;L;Orange;Summer;1718
1719;T-shirt;Clothing;L;Pink;Winter;1719
1720;Sweater;Clothing;M;White;Winter;1720
1721;Shorts;Clothing;S;Beige;Winter;1721
1722;Jewelry;Accessories;S;Magenta;Spring;1722
1723;T-shirt;Clothing;L;Violet;Summer;1723
1724;Scarf;Accessories;XL;Gold;Spring;1724
1725;Shoes;Footwear;S;Teal;Winter;1725
1726;Sunglasses;Accessories;M;Indigo;Spring;1726
1727;Coat;Outerwear;S;Olive;Summer;1727
1728;Blouse;Clothing;S;Violet;Spring;1728
1729;Jeans;Clothing;L;Black;Fall;1729
1730;Shorts;Clothing;M;Brown;Winter;1730
1731;Shirt;Clothing;S;Silver;Fall;1731
1732;Backpack;Accessories;M;Gray;Fall;1732
1733;Belt;Accessories;S;Charcoal;Winter;1733
1734;Blouse;Clothing;L;Black;Summer;1734
1735;Jeans;Clothing;L;Brown;Spring;1735
1736;Dress;Clothing;M;Purple;Winter;1736
1737;Shorts;Clothing;M;Purple;Summer;1737
1738;Jewelry;Accessories;L;Gray;Summer;1738
1739;Handbag;Accessories;M;Green;Spring;1739
1740;Jewelry;Accessories;L;Silver;Winter;1740
1741;Pants;Clothing;L;Charcoal;Fall;1741
1742;Pants;Clothing;XL;Teal;Winter;1742
1743;Sandals;Footwear;XL;White;Spring;1743
1744;Skirt;Clothing;XL;Brown;Winter;1744
1745;Sunglasses;Accessories;L;Teal;Winter;1745
1746;Skirt;Clothing;L;Red;Winter;1746
1747;Handbag;Accessories;L;Brown;Summer;1747
1748;Coat;Outerwear;M;Yellow;Winter;1748
1749;Skirt;Clothing;L;Teal;Winter;1749
1750;Hoodie;Clothing;L;Pink;Fall;1750
1751;Sunglasses;Accessories;M;White;Fall;1751
1752;Sweater;Clothing;M;Silver;Winter;1752
1753;Boots;Footwear;L;Blue;Winter;1753
1754;Skirt;Clothing;L;Black;Fall;1754
1755;Dress;Clothing;S;Beige;Fall;1755
1756;Belt;Accessories;XL;Charcoal;Spring;1756
1757;Jewelry;Accessories;S;Cyan;Fall;1757
1758;Dress;Clothing;L;Yellow;Fall;1758
1759;Hat;Accessories;M;Silver;Winter;1759
1760;Sweater;Clothing;L;Green;Spring;1760
1761;Skirt;Clothing;XL;Peach;Spring;1761
1762;Hoodie;Clothing;S;Green;Fall;1762
1763;Sandals;Footwear;M;Brown;Summer;1763
1764;Jewelry;Accessories;M;Lavender;Winter;1764
1765;Dress;Clothing;M;Charcoal;Summer;1765
1766;Hoodie;Clothing;M;Orange;Spring;1766
1767;Sweater;Clothing;S;Cyan;Winter;1767
1768;Jewelry;Accessories;L;Lavender;Fall;1768
1769;Sandals;Footwear;M;Indigo;Summer;1769
1770;Socks;Clothing;L;Brown;Winter;1770
1771;Backpack;Accessories;M;Pink;Fall;1771
1772;Shirt;Clothing;XL;Turquoise;Fall;1772
1773;Shoes;Footwear;M;Gold;Summer;1773
1774;Coat;Outerwear;M;Blue;Summer;1774
1775;Sweater;Clothing;M;Lavender;Spring;1775
1776;Jacket;Outerwear;M;Violet;Spring;1776
1777;Jacket;Outerwear;L;Cyan;Summer;1777
1778;Sneakers;Footwear;L;Purple;Winter;1778
1779;Belt;Accessories;M;Red;Winter;1779
1780;Scarf;Accessories;M;Charcoal;Winter;1780
1781;Jewelry;Accessories;S;Gray;Summer;1781
1782;T-shirt;Clothing;M;Pink;Fall;1782
1783;Pants;Clothing;M;Lavender;Fall;1783
1784;Handbag;Accessories;L;Lavender;Winter;1784
1785;Backpack;Accessories;L;Yellow;Summer;1785
1786;Gloves;Accessories;S;Peach;Fall;1786
1787;Jacket;Outerwear;M;Brown;Spring;1787
1788;Sweater;Clothing;L;Gold;Fall;1788
1789;Blouse;Clothing;L;Pink;Summer;1789
1790;Blouse;Clothing;L;Peach;Spring;1790
1791;Gloves;Accessories;S;Violet;Summer;1791
1792;Jeans;Clothing;S;Purple;Winter;1792
1793;Sneakers;Footwear;M;Peach;Fall;1793
1794;Hat;Accessories;S;White;Fall;1794
1795;Backpack;Accessories;L;Indigo;Spring;1795
1796;Jeans;Clothing;S;Violet;Fall;1796
1797;Skirt;Clothing;S;Brown;Spring;1797
1798;Belt;Accessories;L;Maroon;Spring;1798
1799;Dress;Clothing;L;Magenta;Winter;1799
1800;Hoodie;Clothing;M;Charcoal;Fall;1800
1801;Coat;Outerwear;XL;Indigo;Winter;1801
1802;Sweater;Clothing;M;Turquoise;Spring;1802
1803;Shorts;Clothing;L;Turquoise;Winter;1803
1804;Sneakers;Footwear;S;Gray;Summer;1804
1805;Sweater;Clothing;L;Peach;Winter;1805
1806;T-shirt;Clothing;L;Gold;Spring;1806
1807;Handbag;Accessories;M;Green;Fall;1807
1808;Sneakers;Footwear;L;Gold;Summer;1808
1809;Jacket;Outerwear;M;Lavender;Spring;1809
1810;Backpack;Accessories;S;Blue;Fall;1810
1811;Jeans;Clothing;M;Magenta;Fall;1811
1812;Belt;Accessories;L;Blue;Summer;1812
1813;Boots;Footwear;S;Blue;Summer;1813
1814;Shorts;Clothing;M;Olive;Spring;1814
1815;Jeans;Clothing;M;White;Summer;1815
1816;Shoes;Footwear;L;White;Winter;1816
1817;Hat;Accessories;M;Purple;Summer;1817
1818;T-shirt;Clothing;M;White;Summer;1818
1819;Sunglasses;Accessories;M;White;Fall;1819
1820;Socks;Clothing;S;Peach;Spring;1820
1821;Shirt;Clothing;XL;Gold;Fall;1821
1822;Shorts;Clothing;M;Teal;Spring;1822
1823;Shirt;Clothing;S;Cyan;Summer;1823
1824;Socks;Clothing;L;Pink;Fall;1824
1825;Pants;Clothing;XL;Magenta;Winter;1825
1826;Boots;Footwear;M;Pink;Winter;1826
1827;T-shirt;Clothing;M;Turquoise;Winter;1827
1828;T-shirt;Clothing;S;Pink;Spring;1828
1829;Coat;Outerwear;L;Gray;Spring;1829
1830;Hat;Accessories;M;White;Spring;1830
1831;Sunglasses;Accessories;M;Blue;Winter;1831
1832;Blouse;Clothing;M;Cyan;Summer;1832
1833;Jewelry;Accessories;M;Blue;Fall;1833
1834;Jewelry;Accessories;M;Yellow;Spring;1834
1835;Skirt;Clothing;M;Charcoal;Summer;1835
1836;Scarf;Accessories;M;Lavender;Fall;1836
1837;Pants;Clothing;M;Teal;Fall;1837
1838;Hat;Accessories;M;Beige;Winter;1838
1839;Gloves;Accessories;L;Blue;Fall;1839
1840;Shirt;Clothing;XL;Purple;Winter;1840
1841;Sandals;Footwear;M;Gold;Winter;1841
1842;Socks;Clothing;L;Blue;Winter;1842
1843;Handbag;Accessories;M;Black;Summer;1843
1844;Jacket;Outerwear;M;Charcoal;Fall;1844
1845;Shorts;Clothing;M;Purple;Spring;1845
1846;Sandals;Footwear;M;Orange;Winter;1846
1847;Scarf;Accessories;M;Yellow;Summer;1847
1848;Sandals;Footwear;XL;Cyan;Summer;1848
1849;Jeans;Clothing;XL;Yellow;Winter;1849
1850;Skirt;Clothing;M;Maroon;Winter;1850
1851;Gloves;Accessories;S;Black;Winter;1851
1852;Skirt;Clothing;S;Lavender;Fall;1852
1853;Sweater;Clothing;XL;Violet;Winter;1853
1854;Blouse;Clothing;XL;Olive;Spring;1854
1855;Sweater;Clothing;M;Teal;Spring;1855
1856;Shirt;Clothing;XL;Teal;Spring;1856
1857;Jewelry;Accessories;XL;Beige;Summer;1857
1858;T-shirt;Clothing;L;Maroon;Summer;1858
1859;Scarf;Accessories;S;Peach;Spring;1859
1860;Belt;Accessories;L;Beige;Summer;1860
1861;T-shirt;Clothing;M;Silver;Summer;1861
1862;Sneakers;Footwear;S;Peach;Fall;1862
1863;Gloves;Accessories;M;Turquoise;Winter;1863
1864;Sandals;Footwear;L;Orange;Spring;1864
1865;Backpack;Accessories;S;Cyan;Fall;1865
1866;Pants;Clothing;S;Silver;Summer;1866
1867;T-shirt;Clothing;XL;Gold;Winter;1867
1868;Skirt;Clothing;M;Brown;Fall;1868
1869;Gloves;Accessories;M;Silver;Spring;1869
1870;Blouse;Clothing;S;Beige;Spring;1870
1871;Blouse;Clothing;L;Violet;Spring;1871
1872;Jeans;Clothing;XL;Violet;Fall;1872
1873;T-shirt;Clothing;M;Lavender;Summer;1873
1874;Sweater;Clothing;XL;Red;Fall;1874
1875;Pants;Clothing;L;Purple;Fall;1875
1876;Boots;Footwear;M;Brown;Winter;1876
1877;Skirt;Clothing;M;Gray;Fall;1877
1878;Gloves;Accessories;L;Pink;Fall;1878
1879;Socks;Clothing;L;Magenta;Summer;1879
1880;T-shirt;Clothing;L;Charcoal;Spring;1880
1881;Blouse;Clothing;L;Yellow;Fall;1881
1882;Blouse;Clothing;M;Red;Winter;1882
1883;Scarf;Accessories;L;Blue;Winter;1883
1884;Backpack;Accessories;M;Cyan;Spring;1884
1885;Shorts;Clothing;S;Pink;Summer;1885
1886;Jewelry;Accessories;S;Maroon;Winter;1886
1887;Gloves;Accessories;L;Beige;Spring;1887
1888;Hoodie;Clothing;XL;Gold;Fall;1888
1889;Hoodie;Clothing;XL;Turquoise;Winter;1889
1890;Skirt;Clothing;L;Peach;Spring;1890
1891;Sunglasses;Accessories;M;Lavender;Spring;1891
1892;Jewelry;Accessories;M;Gray;Summer;1892
1893;Jacket;Outerwear;M;Blue;Fall;1893
1894;Dress;Clothing;L;Red;Summer;1894
1895;Hoodie;Clothing;M;Purple;Fall;1895
1896;Jeans;Clothing;L;Indigo;Fall;1896
1897;Sandals;Footwear;M;Gold;Fall;1897
1898;Sunglasses;Accessories;L;Teal;Winter;1898
1899;Pants;Clothing;L;Magenta;Fall;1899
1900;Shorts;Clothing;L;Maroon;Winter;1900
1901;Jewelry;Accessories;S;Blue;Summer;1901
1902;Socks;Clothing;S;Beige;Winter;1902
1903;Sandals;Footwear;S;Olive;Spring;1903
1904;Pants;Clothing;M;Gold;Summer;1904
1905;T-shirt;Clothing;S;Silver;Spring;1905
1906;Boots;Footwear;M;Teal;Summer;1906
1907;Backpack;Accessories;M;Green;Spring;1907
1908;Skirt;Clothing;L;Orange;Fall;1908
1909;Scarf;Accessories;XL;Charcoal;Winter;1909
1910;Sweater;Clothing;S;Black;Spring;1910
1911;Sandals;Footwear;S;Yellow;Fall;1911
1912;Jewelry;Accessories;M;Gray;Spring;1912
1913;Sweater;Clothing;S;Charcoal;Winter;1913
1914;Skirt;Clothing;M;Peach;Winter;1914
1915;Shorts;Clothing;L;Green;Fall;1915
1916;Backpack;Accessories;M;Magenta;Fall;1916
1917;Hoodie;Clothing;S;Beige;Winter;1917
1918;Skirt;Clothing;L;Black;Winter;1918
1919;Skirt;Clothing;S;Purple;Summer;1919
1920;Backpack;Accessories;M;Olive;Summer;1920
1921;Blouse;Clothing;M;Purple;Spring;1921
1922;Shirt;Clothing;M;Green;Fall;1922
1923;Gloves;Accessories;S;Peach;Summer;1923
1924;Sandals;Footwear;XL;Blue;Summer;1924
1925;Jacket;Outerwear;M;Gray;Fall;1925
1926;Sneakers;Footwear;L;Black;Winter;1926
1927;Backpack;Accessories;M;Silver;Spring;1927
1928;Pants;Clothing;M;Pink;Summer;1928
1929;Sunglasses;Accessories;S;Lavender;Summer;1929
1930;Jeans;Clothing;L;Brown;Fall;1930
1931;Pants;Clothing;L;Turquoise;Spring;1931
1932;Jewelry;Accessories;S;Olive;Spring;1932
1933;Hoodie;Clothing;M;White;Spring;1933
1934;Sandals;Footwear;L;Violet;Summer;1934
1935;Jacket;Outerwear;L;Gold;Winter;1935
1936;Blouse;Clothing;XL;Violet;Spring;1936
1937;Jewelry;Accessories;S;Teal;Summer;1937
1938;Socks;Clothing;M;Olive;Summer;1938
1939;Jeans;Clothing;L;Blue;Spring;1939
1940;Gloves;Accessories;L;Magenta;Winter;1940
1941;Hat;Accessories;L;Gray;Fall;1941
1942;Shoes;Footwear;XL;Peach;Winter;1942
1943;Pants;Clothing;M;Cyan;Fall;1943
1944;Socks;Clothing;L;Violet;Summer;1944
1945;Hoodie;Clothing;M;Gold;Winter;1945
1946;Hoodie;Clothing;M;Gold;Winter;1946
1947;Pants;Clothing;M;White;Summer;1947
1948;Shirt;Clothing;M;Gray;Summer;1948
1949;T-shirt;Clothing;L;Brown;Winter;1949
1950;Dress;Clothing;L;Gray;Winter;1950
1951;Backpack;Accessories;L;Blue;Summer;1951
1952;Gloves;Accessories;L;Gold;Summer;1952
1953;Shoes;Footwear;L;Yellow;Summer;1953
1954;Skirt;Clothing;XL;Green;Spring;1954
1955;Gloves;Accessories;M;Pink;Winter;1955
1956;Hoodie;Clothing;M;Pink;Winter;1956
1957;Socks;Clothing;M;Pink;Winter;1957
1958;Gloves;Accessories;M;Cyan;Spring;1958
1959;Shorts;Clothing;M;Gray;Winter;1959
1960;Shoes;Footwear;M;White;Fall;1960
1961;Jeans;Clothing;L;Red;Summer;1961
1962;Boots;Footwear;L;Black;Summer;1962
1963;Hat;Accessories;M;Silver;Fall;1963
1964;Shorts;Clothing;L;Pink;Spring;1964
1965;Pants;Clothing;S;Cyan;Summer;1965
1966;Sweater;Clothing;M;White;Fall;1966
1967;Jacket;Outerwear;XL;Purple;Winter;1967
1968;Dress;Clothing;L;Yellow;Fall;1968
1969;Shirt;Clothing;S;Blue;Spring;1969
1970;Dress;Clothing;S;Cyan;Winter;1970
1971;Belt;Accessories;M;Indigo;Spring;1971
1972;Hat;Accessories;XL;Indigo;Spring;1972
1973;Backpack;Accessories;M;Silver;Summer;1973
1974;Skirt;Clothing;XL;Red;Fall;1974
1975;Gloves;Accessories;M;Peach;Winter;1975
1976;Jacket;Outerwear;L;Turquoise;Fall;1976
1977;Handbag;Accessories;M;Pink;Spring;1977
1978;Sandals;Footwear;M;Teal;Summer;1978
1979;Sunglasses;Accessories;L;Magenta;Spring;1979
1980;Jeans;Clothing;L;Blue;Spring;1980
1981;Sandals;Footwear;M;Green;Winter;1981
1982;Shoes;Footwear;L;Violet;Summer;1982
1983;Sunglasses;Accessories;M;Turquoise;Summer;1983
1984;Scarf;Accessories;M;Pink;Summer;1984
1985;Skirt;Clothing;M;Black;Summer;1985
1986;Gloves;Accessories;M;Gold;Spring;1986
1987;Coat;Outerwear;L;Green;Summer;1987
1988;Belt;Accessories;XL;White;Summer;1988
1989;Pants;Clothing;M;Gold;Winter;1989
1990;Jewelry;Accessories;S;Charcoal;Spring;1990
1991;Backpack;Accessories;L;White;Spring;1991
1992;Sneakers;Footwear;M;Brown;Summer;1992
1993;Hoodie;Clothing;L;Gold;Winter;1993
1994;Blouse;Clothing;S;Purple;Spring;1994
1995;Sunglasses;Accessories;M;Brown;Fall;1995
1996;Boots;Footwear;S;Teal;Spring;1996
1997;Sneakers;Footwear;L;Indigo;Summer;1997
1998;Backpack;Accessories;M;Purple;Fall;1998
1999;Pants;Clothing;M;Orange;Fall;1999
2000;Socks;Clothing;L;Indigo;Winter;2000
2001;Belt;Accessories;M;Lavender;Winter;2001
2002;Sunglasses;Accessories;S;Purple;Winter;2002
2003;Shirt;Clothing;M;Red;Summer;2003
2004;Sneakers;Footwear;S;Blue;Spring;2004
2005;Shoes;Footwear;L;Blue;Fall;2005
2006;Sandals;Footwear;M;Cyan;Winter;2006
2007;Scarf;Accessories;S;Pink;Fall;2007
2008;Shirt;Clothing;M;Silver;Summer;2008
2009;Skirt;Clothing;M;Gray;Spring;2009
2010;Boots;Footwear;M;Indigo;Summer;2010
2011;Sweater;Clothing;M;Maroon;Summer;2011
2012;Sandals;Footwear;M;Beige;Spring;2012
2013;Jeans;Clothing;L;Green;Fall;2013
2014;Backpack;Accessories;M;Peach;Winter;2014
2015;Skirt;Clothing;L;Black;Summer;2015
2016;Belt;Accessories;S;Pink;Summer;2016
2017;Shoes;Footwear;S;Violet;Winter;2017
2018;Socks;Clothing;S;Green;Winter;2018
2019;Backpack;Accessories;S;Gold;Fall;2019
2020;Shirt;Clothing;S;Red;Winter;2020
2021;Sweater;Clothing;M;Beige;Winter;2021
2022;Handbag;Accessories;M;Green;Winter;2022
2023;Jewelry;Accessories;S;Black;Winter;2023
2024;Socks;Clothing;S;Teal;Winter;2024
2025;Socks;Clothing;L;Silver;Fall;2025
2026;Shirt;Clothing;M;Turquoise;Summer;2026
2027;Scarf;Accessories;M;Orange;Winter;2027
2028;Shoes;Footwear;S;Gold;Fall;2028
2029;Shoes;Footwear;XL;Purple;Fall;2029
2030;Scarf;Accessories;M;Pink;Spring;2030
2031;Sunglasses;Accessories;S;Green;Summer;2031
2032;Socks;Clothing;L;Charcoal;Spring;2032
2033;Blouse;Clothing;M;Maroon;Winter;2033
2034;Jeans;Clothing;L;Olive;Summer;2034
2035;Shorts;Clothing;M;Peach;Spring;2035
2036;T-shirt;Clothing;S;Yellow;Summer;2036
2037;Blouse;Clothing;S;Lavender;Winter;2037
2038;Belt;Accessories;S;Green;Summer;2038
2039;Blouse;Clothing;L;Orange;Spring;2039
2040;T-shirt;Clothing;M;Olive;Spring;2040
2041;Jewelry;Accessories;XL;Gray;Spring;2041
2042;Jacket;Outerwear;S;Lavender;Winter;2042
2043;Shoes;Footwear;M;Red;Spring;2043
2044;Gloves;Accessories;M;Charcoal;Summer;2044
2045;Jeans;Clothing;L;Orange;Spring;2045
2046;Jewelry;Accessories;M;Red;Fall;2046
2047;Pants;Clothing;M;Maroon;Winter;2047
2048;Jewelry;Accessories;M;Silver;Summer;2048
2049;Sneakers;Footwear;XL;Pink;Winter;2049
2050;Boots;Footwear;L;Blue;Fall;2050
2051;Hat;Accessories;M;Teal;Summer;2051
2052;T-shirt;Clothing;L;Black;Spring;2052
2053;Backpack;Accessories;M;Gray;Winter;2053
2054;Sunglasses;Accessories;S;Purple;Spring;2054
2055;Sweater;Clothing;XL;Gold;Spring;2055
2056;Handbag;Accessories;M;Silver;Fall;2056
2057;Backpack;Accessories;L;Blue;Spring;2057
2058;Socks;Clothing;L;Yellow;Spring;2058
2059;Shirt;Clothing;M;Brown;Winter;2059
2060;Shorts;Clothing;XL;Beige;Spring;2060
2061;Belt;Accessories;M;Blue;Fall;2061
2062;Sweater;Clothing;S;Magenta;Summer;2062
2063;Coat;Outerwear;L;Silver;Fall;2063
2064;Shorts;Clothing;M;Cyan;Fall;2064
2065;Shoes;Footwear;M;Green;Summer;2065
2066;Sneakers;Footwear;M;Blue;Spring;2066
2067;Sneakers;Footwear;M;Olive;Fall;2067
2068;Pants;Clothing;XL;Beige;Fall;2068
2069;Jewelry;Accessories;XL;Black;Summer;2069
2070;T-shirt;Clothing;M;Indigo;Fall;2070
2071;Jewelry;Accessories;XL;Red;Spring;2071
2072;Jacket;Outerwear;S;Yellow;Fall;2072
2073;Backpack;Accessories;M;Beige;Winter;2073
2074;Belt;Accessories;S;Green;Winter;2074
2075;Scarf;Accessories;M;White;Summer;2075
2076;Sweater;Clothing;S;Turquoise;Fall;2076
2077;Gloves;Accessories;S;Indigo;Fall;2077
2078;Scarf;Accessories;L;Orange;Fall;2078
2079;Dress;Clothing;M;Blue;Spring;2079
2080;Jeans;Clothing;L;Violet;Summer;2080
2081;Sunglasses;Accessories;S;Gray;Fall;2081
2082;Coat;Outerwear;S;Cyan;Spring;2082
2083;Jeans;Clothing;M;Yellow;Summer;2083
2084;Scarf;Accessories;L;Orange;Fall;2084
2085;Blouse;Clothing;S;Brown;Summer;2085
2086;Jeans;Clothing;M;Teal;Fall;2086
2087;Dress;Clothing;L;Beige;Summer;2087
2088;Hat;Accessories;M;Blue;Summer;2088
2089;Sandals;Footwear;L;Orange;Spring;2089
2090;Jacket;Outerwear;L;Gold;Spring;2090
2091;Socks;Clothing;S;Teal;Winter;2091
2092;Jeans;Clothing;XL;Beige;Fall;2092
2093;Sandals;Footwear;M;Silver;Fall;2093
2094;Dress;Clothing;M;Maroon;Spring;2094
2095;Socks;Clothing;M;Indigo;Spring;2095
2096;Hoodie;Clothing;M;Gray;Fall;2096
2097;Dress;Clothing;L;Blue;Summer;2097
2098;Sneakers;Footwear;S;Cyan;Winter;2098
2099;T-shirt;Clothing;M;White;Summer;2099
2100;T-shirt;Clothing;L;Green;Summer;2100
2101;Sweater;Clothing;M;Silver;Spring;2101
2102;Shirt;Clothing;M;Blue;Winter;2102
2103;Hat;Accessories;M;Brown;Spring;2103
2104;Pants;Clothing;S;Red;Summer;2104
2105;Shoes;Footwear;M;Gold;Spring;2105
2106;Gloves;Accessories;M;Silver;Spring;2106
2107;Jewelry;Accessories;M;Gray;Fall;2107
2108;Pants;Clothing;M;Black;Winter;2108
2109;Hoodie;Clothing;XL;Beige;Winter;2109
2110;Jewelry;Accessories;L;Peach;Fall;2110
2111;Socks;Clothing;L;Cyan;Spring;2111
2112;Sunglasses;Accessories;XL;Pink;Spring;2112
2113;Belt;Accessories;M;Lavender;Fall;2113
2114;Dress;Clothing;M;Brown;Spring;2114
2115;Shirt;Clothing;M;Magenta;Winter;2115
2116;Scarf;Accessories;M;Violet;Winter;2116
2117;Jacket;Outerwear;M;Teal;Summer;2117
2118;Dress;Clothing;L;Brown;Summer;2118
2119;Socks;Clothing;M;Olive;Fall;2119
2120;Jewelry;Accessories;M;Indigo;Spring;2120
2121;Scarf;Accessories;S;Red;Fall;2121
2122;Backpack;Accessories;M;Olive;Winter;2122
2123;Jacket;Outerwear;L;Teal;Fall;2123
2124;Coat;Outerwear;L;Cyan;Spring;2124
2125;Skirt;Clothing;M;Teal;Fall;2125
2126;Coat;Outerwear;M;Beige;Fall;2126
2127;Shoes;Footwear;XL;Magenta;Winter;2127
2128;Boots;Footwear;M;Indigo;Spring;2128
2129;Coat;Outerwear;L;Cyan;Fall;2129
2130;Skirt;Clothing;L;Orange;Fall;2130
2131;Backpack;Accessories;L;Violet;Summer;2131
2132;Shorts;Clothing;M;Red;Fall;2132
2133;Skirt;Clothing;M;Magenta;Fall;2133
2134;Hat;Accessories;M;Olive;Summer;2134
2135;Sandals;Footwear;XL;Maroon;Winter;2135
2136;Sunglasses;Accessories;S;Yellow;Winter;2136
2137;Sunglasses;Accessories;M;Red;Summer;2137
2138;Socks;Clothing;XL;Purple;Winter;2138
2139;Sweater;Clothing;M;Teal;Fall;2139
2140;Boots;Footwear;M;Red;Winter;2140
2141;Handbag;Accessories;M;Brown;Fall;2141
2142;Dress;Clothing;M;Peach;Winter;2142
2143;Hat;Accessories;M;Maroon;Winter;2143
2144;Sandals;Footwear;L;Red;Fall;2144
2145;Shoes;Footwear;L;Orange;Winter;2145
2146;Skirt;Clothing;S;White;Winter;2146
2147;Sunglasses;Accessories;XL;White;Summer;2147
2148;Skirt;Clothing;S;Charcoal;Fall;2148
2149;T-shirt;Clothing;XL;Turquoise;Winter;2149
2150;Sandals;Footwear;L;Orange;Winter;2150
2151;Shirt;Clothing;M;Orange;Spring;2151
2152;Jeans;Clothing;L;Brown;Fall;2152
2153;Shorts;Clothing;L;Magenta;Summer;2153
2154;Shirt;Clothing;M;Violet;Fall;2154
2155;Scarf;Accessories;M;Violet;Spring;2155
2156;Handbag;Accessories;L;Yellow;Fall;2156
2157;Skirt;Clothing;M;Maroon;Winter;2157
2158;Handbag;Accessories;L;Turquoise;Winter;2158
2159;Gloves;Accessories;XL;Olive;Spring;2159
2160;Shirt;Clothing;M;Peach;Fall;2160
2161;Blouse;Clothing;L;Charcoal;Winter;2161
2162;Dress;Clothing;S;Peach;Summer;2162
2163;Shorts;Clothing;S;Black;Summer;2163
2164;Shoes;Footwear;L;Gray;Spring;2164
2165;Sandals;Footwear;S;Olive;Winter;2165
2166;Pants;Clothing;M;Turquoise;Summer;2166
2167;Jacket;Outerwear;S;Purple;Spring;2167
2168;Skirt;Clothing;L;Green;Winter;2168
2169;Handbag;Accessories;M;Beige;Spring;2169
2170;Coat;Outerwear;M;Brown;Fall;2170
2171;Sweater;Clothing;M;Turquoise;Fall;2171
2172;Shorts;Clothing;M;Yellow;Summer;2172
2173;Skirt;Clothing;S;Lavender;Fall;2173
2174;Gloves;Accessories;S;Cyan;Summer;2174
2175;Backpack;Accessories;S;Olive;Spring;2175
2176;Dress;Clothing;M;Silver;Spring;2176
2177;Belt;Accessories;S;Red;Winter;2177
2178;Gloves;Accessories;XL;Green;Winter;2178
2179;Jewelry;Accessories;M;Gold;Summer;2179
2180;Socks;Clothing;L;Lavender;Fall;2180
2181;Coat;Outerwear;M;Yellow;Summer;2181
2182;Handbag;Accessories;M;Black;Fall;2182
2183;Blouse;Clothing;M;Maroon;Winter;2183
2184;Shorts;Clothing;M;Maroon;Spring;2184
2185;Shoes;Footwear;S;Gold;Spring;2185
2186;Shorts;Clothing;M;Violet;Winter;2186
2187;Sandals;Footwear;XL;Teal;Winter;2187
2188;Blouse;Clothing;M;Violet;Spring;2188
2189;Coat;Outerwear;M;Brown;Winter;2189
2190;Blouse;Clothing;XL;Brown;Fall;2190
2191;Belt;Accessories;S;Maroon;Spring;2191
2192;Blouse;Clothing;S;Maroon;Summer;2192
2193;Scarf;Accessories;L;Yellow;Winter;2193
