Customer ID;Item Purchased;Category;Size;Color;Season
1834;Jewelry;Accessories;M;Yellow;Spring
1835;Skirt;Clothing;M;Charcoal;Summer
1836;Scarf;Accessories;M;Lavender;Fall
1837;Pants;Clothing;M;Teal;Fall
1838;Hat;Accessories;M;Beige;Winter
1839;Gloves;Accessories;L;Blue;Fall
1840;Shirt;Clothing;XL;Purple;Winter
1841;Sandals;Footwear;M;Gold;Winter
1842;Socks;Clothing;L;Blue;Winter
1843;Handbag;Accessories;M;Black;Summer
1844;Jacket;Outerwear;M;Charcoal;Fall
1845;Shorts;Clothing;M;Purple;Spring
1846;Sandals;Footwear;M;Orange;Winter
1847;Scarf;Accessories;M;Yellow;Summer
1848;Sandals;Footwear;XL;Cyan;Summer
1849;Jeans;Clothing;XL;Yellow;Winter
1850;Skirt;Clothing;M;Maroon;Winter
1851;Gloves;Accessories;S;Black;Winter
1852;Skirt;Clothing;S;Lavender;Fall
1853;Sweater;Clothing;XL;Violet;Winter
1854;Blouse;Clothing;XL;Olive;Spring
1855;Sweater;Clothing;M;Teal;Spring
1856;Shirt;Clothing;XL;Teal;Spring
1857;Jewelry;Accessories;XL;Beige;Summer
1858;T-shirt;Clothing;L;Maroon;Summer
1859;Scarf;Accessories;S;Peach;Spring
1860;Belt;Accessories;L;Beige;Summer
1861;T-shirt;Clothing;M;Silver;Summer
1862;Sneakers;Footwear;S;Peach;Fall
1863;Gloves;Accessories;M;Turquoise;Winter
1864;Sandals;Footwear;L;Orange;Spring
1865;Backpack;Accessories;S;Cyan;Fall
1866;Pants;Clothing;S;Silver;Summer
1867;T-shirt;Clothing;XL;Gold;Winter
1868;Skirt;Clothing;M;Brown;Fall
1869;Gloves;Accessories;M;Silver;Spring
1870;Blouse;Clothing;S;Beige;Spring
1871;Blouse;Clothing;L;Violet;Spring
1872;Jeans;Clothing;XL;Violet;Fall
1873;T-shirt;Clothing;M;Lavender;Summer
1874;Sweater;Clothing;XL;Red;Fall
1875;Pants;Clothing;L;Purple;Fall
1876;Boots;Footwear;M;Brown;Winter
1877;Skirt;Clothing;M;Gray;Fall
1878;Gloves;Accessories;L;Pink;Fall
1879;Socks;Clothing;L;Magenta;Summer
1880;T-shirt;Clothing;L;Charcoal;Spring
1881;Blouse;Clothing;L;Yellow;Fall
1882;Blouse;Clothing;M;Red;Winter
1883;Scarf;Accessories;L;Blue;Winter
1884;Backpack;Accessories;M;Cyan;Spring
1885;Shorts;Clothing;S;Pink;Summer
1886;Jewelry;Accessories;S;Maroon;Winter
1887;Gloves;Accessories;L;Beige;Spring
1888;Hoodie;Clothing;XL;Gold;Fall
1889;Hoodie;Clothing;XL;Turquoise;Winter
1890;Skirt;Clothing;L;Peach;Spring
1891;Sunglasses;Accessories;M;Lavender;Spring
1892;Jewelry;Accessories;M;Gray;Summer
1893;Jacket;Outerwear;M;Blue;Fall
1894;Dress;Clothing;L;Red;Summer
1895;Hoodie;Clothing;M;Purple;Fall
1896;Jeans;Clothing;L;Indigo;Fall
1897;Sandals;Footwear;M;Gold;Fall
1898;Sunglasses;Accessories;L;Teal;Winter
1899;Pants;Clothing;L;Magenta;Fall
1900;Shorts;Clothing;L;Maroon;Winter
1901;Jewelry;Accessories;S;Blue;Summer
1902;Socks;Clothing;S;Beige;Winter
1903;Sandals;Footwear;S;Olive;Spring
1904;Pants;Clothing;M;Gold;Summer
1905;T-shirt;Clothing;S;Silver;Spring
1906;Boots;Footwear;M;Teal;Summer
1907;Backpack;Accessories;M;Green;Spring
1908;Skirt;Clothing;L;Orange;Fall
1909;Scarf;Accessories;XL;Charcoal;Winter
1910;Sweater;Clothing;S;Black;Spring
1911;Sandals;Footwear;S;Yellow;Fall
1912;Jewelry;Accessories;M;Gray;Spring
1913;Sweater;Clothing;S;Charcoal;Winter
1914;Skirt;Clothing;M;Peach;Winter
1915;Shorts;Clothing;L;Green;Fall
1916;Backpack;Accessories;M;Magenta;Fall
1917;Hoodie;Clothing;S;Beige;Winter
1918;Skirt;Clothing;L;Black;Winter
1919;Skirt;Clothing;S;Purple;Summer
1920;Backpack;Accessories;M;Olive;Summer
1921;Blouse;Clothing;M;Purple;Spring
1922;Shirt;Clothing;M;Green;Fall
1923;Gloves;Accessories;S;Peach;Summer
1924;Sandals;Footwear;XL;Blue;Summer
1925;Jacket;Outerwear;M;Gray;Fall
1926;Sneakers;Footwear;L;Black;Winter
1927;Backpack;Accessories;M;Silver;Spring
1928;Pants;Clothing;M;Pink;Summer
1929;Sunglasses;Accessories;S;Lavender;Summer
1930;Jeans;Clothing;L;Brown;Fall
1931;Pants;Clothing;L;Turquoise;Spring
1932;Jewelry;Accessories;S;Olive;Spring
1933;Hoodie;Clothing;M;White;Spring
1934;Sandals;Footwear;L;Violet;Summer
1935;Jacket;Outerwear;L;Gold;Winter
1936;Blouse;Clothing;XL;Violet;Spring
1937;Jewelry;Accessories;S;Teal;Summer
1938;Socks;Clothing;M;Olive;Summer
1939;Jeans;Clothing;L;Blue;Spring
1940;Gloves;Accessories;L;Magenta;Winter
1941;Hat;Accessories;L;Gray;Fall
1942;Shoes;Footwear;XL;Peach;Winter
1943;Pants;Clothing;M;Cyan;Fall
1944;Socks;Clothing;L;Violet;Summer
1945;Hoodie;Clothing;M;Gold;Winter
1946;Hoodie;Clothing;M;Gold;Winter
1947;Pants;Clothing;M;White;Summer
1948;Shirt;Clothing;M;Gray;Summer
1949;T-shirt;Clothing;L;Brown;Winter
1950;Dress;Clothing;L;Gray;Winter
1951;Backpack;Accessories;L;Blue;Summer
1952;Gloves;Accessories;L;Gold;Summer
1953;Shoes;Footwear;L;Yellow;Summer
1954;Skirt;Clothing;XL;Green;Spring
1955;Gloves;Accessories;M;Pink;Winter
1956;Hoodie;Clothing;M;Pink;Winter
1957;Socks;Clothing;M;Pink;Winter
1958;Gloves;Accessories;M;Cyan;Spring
1959;Shorts;Clothing;M;Gray;Winter
1960;Shoes;Footwear;M;White;Fall
1961;Jeans;Clothing;L;Red;Summer
1962;Boots;Footwear;L;Black;Summer
1963;Hat;Accessories;M;Silver;Fall
1964;Shorts;Clothing;L;Pink;Spring
1965;Pants;Clothing;S;Cyan;Summer
1966;Sweater;Clothing;M;White;Fall
1967;Jacket;Outerwear;XL;Purple;Winter
1968;Dress;Clothing;L;Yellow;Fall
1969;Shirt;Clothing;S;Blue;Spring
1970;Dress;Clothing;S;Cyan;Winter
1971;Belt;Accessories;M;Indigo;Spring
1972;Hat;Accessories;XL;Indigo;Spring
1973;Backpack;Accessories;M;Silver;Summer
1974;Skirt;Clothing;XL;Red;Fall
1975;Gloves;Accessories;M;Peach;Winter
1976;Jacket;Outerwear;L;Turquoise;Fall
1977;Handbag;Accessories;M;Pink;Spring
1978;Sandals;Footwear;M;Teal;Summer
1979;Sunglasses;Accessories;L;Magenta;Spring
1980;Jeans;Clothing;L;Blue;Spring
1981;Sandals;Footwear;M;Green;Winter
1982;Shoes;Footwear;L;Violet;Summer
1983;Sunglasses;Accessories;M;Turquoise;Summer
1984;Scarf;Accessories;M;Pink;Summer
1985;Skirt;Clothing;M;Black;Summer
1986;Gloves;Accessories;M;Gold;Spring
1987;Coat;Outerwear;L;Green;Summer
1988;Belt;Accessories;XL;White;Summer
1989;Pants;Clothing;M;Gold;Winter
1990;Jewelry;Accessories;S;Charcoal;Spring
1991;Backpack;Accessories;L;White;Spring
1992;Sneakers;Footwear;M;Brown;Summer
1993;Hoodie;Clothing;L;Gold;Winter
1994;Blouse;Clothing;S;Purple;Spring
1995;Sunglasses;Accessories;M;Brown;Fall
1996;Boots;Footwear;S;Teal;Spring
1997;Sneakers;Footwear;L;Indigo;Summer
1998;Backpack;Accessories;M;Purple;Fall
1999;Pants;Clothing;M;Orange;Fall
2000;Socks;Clothing;L;Indigo;Winter
2001;Belt;Accessories;M;Lavender;Winter
2002;Sunglasses;Accessories;S;Purple;Winter
2003;Shirt;Clothing;M;Red;Summer
2004;Sneakers;Footwear;S;Blue;Spring
2005;Shoes;Footwear;L;Blue;Fall
2006;Sandals;Footwear;M;Cyan;Winter
2007;Scarf;Accessories;S;Pink;Fall
2008;Shirt;Clothing;M;Silver;Summer
2009;Skirt;Clothing;M;Gray;Spring
2010;Boots;Footwear;M;Indigo;Summer
2011;Sweater;Clothing;M;Maroon;Summer
2012;Sandals;Footwear;M;Beige;Spring
2013;Jeans;Clothing;L;Green;Fall
2014;Backpack;Accessories;M;Peach;Winter
2015;Skirt;Clothing;L;Black;Summer
2016;Belt;Accessories;S;Pink;Summer
2017;Shoes;Footwear;S;Violet;Winter
2018;Socks;Clothing;S;Green;Winter
2019;Backpack;Accessories;S;Gold;Fall
2020;Shirt;Clothing;S;Red;Winter
2021;Sweater;Clothing;M;Beige;Winter
2022;Handbag;Accessories;M;Green;Winter
2023;Jewelry;Accessories;S;Black;Winter
2024;Socks;Clothing;S;Teal;Winter
2025;Socks;Clothing;L;Silver;Fall
2026;Shirt;Clothing;M;Turquoise;Summer
2027;Scarf;Accessories;M;Orange;Winter
2028;Shoes;Footwear;S;Gold;Fall
2029;Shoes;Footwear;XL;Purple;Fall
2030;Scarf;Accessories;M;Pink;Spring
2031;Sunglasses;Accessories;S;Green;Summer
2032;Socks;Clothing;L;Charcoal;Spring
2033;Blouse;Clothing;M;Maroon;Winter
2034;Jeans;Clothing;L;Olive;Summer
2035;Shorts;Clothing;M;Peach;Spring
2036;T-shirt;Clothing;S;Yellow;Summer
2037;Blouse;Clothing;S;Lavender;Winter
2038;Belt;Accessories;S;Green;Summer
2039;Blouse;Clothing;L;Orange;Spring
2040;T-shirt;Clothing;M;Olive;Spring
2041;Jewelry;Accessories;XL;Gray;Spring
2042;Jacket;Outerwear;S;Lavender;Winter
2043;Shoes;Footwear;M;Red;Spring
2044;Gloves;Accessories;M;Charcoal;Summer
2045;Jeans;Clothing;L;Orange;Spring
2046;Jewelry;Accessories;M;Red;Fall
2047;Pants;Clothing;M;Maroon;Winter
2048;Jewelry;Accessories;M;Silver;Summer
2049;Sneakers;Footwear;XL;Pink;Winter
2050;Boots;Footwear;L;Blue;Fall
2051;Hat;Accessories;M;Teal;Summer
2052;T-shirt;Clothing;L;Black;Spring
2053;Backpack;Accessories;M;Gray;Winter
2054;Sunglasses;Accessories;S;Purple;Spring
2055;Sweater;Clothing;XL;Gold;Spring
2056;Handbag;Accessories;M;Silver;Fall
2057;Backpack;Accessories;L;Blue;Spring
2058;Socks;Clothing;L;Yellow;Spring
2059;Shirt;Clothing;M;Brown;Winter
2060;Shorts;Clothing;XL;Beige;Spring
2061;Belt;Accessories;M;Blue;Fall
2062;Sweater;Clothing;S;Magenta;Summer
2063;Coat;Outerwear;L;Silver;Fall
2064;Shorts;Clothing;M;Cyan;Fall
2065;Shoes;Footwear;M;Green;Summer
2066;Sneakers;Footwear;M;Blue;Spring
2067;Sneakers;Footwear;M;Olive;Fall
2068;Pants;Clothing;XL;Beige;Fall
2069;Jewelry;Accessories;XL;Black;Summer
2070;T-shirt;Clothing;M;Indigo;Fall
2071;Jewelry;Accessories;XL;Red;Spring
2072;Jacket;Outerwear;S;Yellow;Fall
2073;Backpack;Accessories;M;Beige;Winter
2074;Belt;Accessories;S;Green;Winter
2075;Scarf;Accessories;M;White;Summer
2076;Sweater;Clothing;S;Turquoise;Fall
2077;Gloves;Accessories;S;Indigo;Fall
2078;Scarf;Accessories;L;Orange;Fall
2079;Dress;Clothing;M;Blue;Spring
2080;Jeans;Clothing;L;Violet;Summer
2081;Sunglasses;Accessories;S;Gray;Fall
2082;Coat;Outerwear;S;Cyan;Spring
2083;Jeans;Clothing;M;Yellow;Summer
2084;Scarf;Accessories;L;Orange;Fall
2085;Blouse;Clothing;S;Brown;Summer
2086;Jeans;Clothing;M;Teal;Fall
2087;Dress;Clothing;L;Beige;Summer
2088;Hat;Accessories;M;Blue;Summer
2089;Sandals;Footwear;L;Orange;Spring
2090;Jacket;Outerwear;L;Gold;Spring
2091;Socks;Clothing;S;Teal;Winter
2092;Jeans;Clothing;XL;Beige;Fall
2093;Sandals;Footwear;M;Silver;Fall
2094;Dress;Clothing;M;Maroon;Spring
2095;Socks;Clothing;M;Indigo;Spring
2096;Hoodie;Clothing;M;Gray;Fall
2097;Dress;Clothing;L;Blue;Summer
2098;Sneakers;Footwear;S;Cyan;Winter
2099;T-shirt;Clothing;M;White;Summer
2100;T-shirt;Clothing;L;Green;Summer
2101;Sweater;Clothing;M;Silver;Spring
2102;Shirt;Clothing;M;Blue;Winter
2103;Hat;Accessories;M;Brown;Spring
2104;Pants;Clothing;S;Red;Summer
2105;Shoes;Footwear;M;Gold;Spring
2106;Gloves;Accessories;M;Silver;Spring
2107;Jewelry;Accessories;M;Gray;Fall
2108;Pants;Clothing;M;Black;Winter
2109;Hoodie;Clothing;XL;Beige;Winter
2110;Jewelry;Accessories;L;Peach;Fall
2111;Socks;Clothing;L;Cyan;Spring
2112;Sunglasses;Accessories;XL;Pink;Spring
2113;Belt;Accessories;M;Lavender;Fall
2114;Dress;Clothing;M;Brown;Spring
2115;Shirt;Clothing;M;Magenta;Winter
2116;Scarf;Accessories;M;Violet;Winter
2117;Jacket;Outerwear;M;Teal;Summer
2118;Dress;Clothing;L;Brown;Summer
2119;Socks;Clothing;M;Olive;Fall
2120;Jewelry;Accessories;M;Indigo;Spring
2121;Scarf;Accessories;S;Red;Fall
2122;Backpack;Accessories;M;Olive;Winter
2123;Jacket;Outerwear;L;Teal;Fall
2124;Coat;Outerwear;L;Cyan;Spring
2125;Skirt;Clothing;M;Teal;Fall
2126;Coat;Outerwear;M;Beige;Fall
2127;Shoes;Footwear;XL;Magenta;Winter
2128;Boots;Footwear;M;Indigo;Spring
2129;Coat;Outerwear;L;Cyan;Fall
2130;Skirt;Clothing;L;Orange;Fall
2131;Backpack;Accessories;L;Violet;Summer
2132;Shorts;Clothing;M;Red;Fall
2133;Skirt;Clothing;M;Magenta;Fall
2134;Hat;Accessories;M;Olive;Summer
2135;Sandals;Footwear;XL;Maroon;Winter
2136;Sunglasses;Accessories;S;Yellow;Winter
2137;Sunglasses;Accessories;M;Red;Summer
2138;Socks;Clothing;XL;Purple;Winter
2139;Sweater;Clothing;M;Teal;Fall
2140;Boots;Footwear;M;Red;Winter
2141;Handbag;Accessories;M;Brown;Fall
2142;Dress;Clothing;M;Peach;Winter
2143;Hat;Accessories;M;Maroon;Winter
2144;Sandals;Footwear;L;Red;Fall
2145;Shoes;Footwear;L;Orange;Winter
2146;Skirt;Clothing;S;White;Winter
2147;Sunglasses;Accessories;XL;White;Summer
2148;Skirt;Clothing;S;Charcoal;Fall
2149;T-shirt;Clothing;XL;Turquoise;Winter
2150;Sandals;Footwear;L;Orange;Winter
2151;Shirt;Clothing;M;Orange;Spring
2152;Jeans;Clothing;L;Brown;Fall
2153;Shorts;Clothing;L;Magenta;Summer
2154;Shirt;Clothing;M;Violet;Fall
2155;Scarf;Accessories;M;Violet;Spring
2156;Handbag;Accessories;L;Yellow;Fall
2157;Skirt;Clothing;M;Maroon;Winter
2158;Handbag;Accessories;L;Turquoise;Winter
2159;Gloves;Accessories;XL;Olive;Spring
2160;Shirt;Clothing;M;Peach;Fall
2161;Blouse;Clothing;L;Charcoal;Winter
2162;Dress;Clothing;S;Peach;Summer
2163;Shorts;Clothing;S;Black;Summer
2164;Shoes;Footwear;L;Gray;Spring
2165;Sandals;Footwear;S;Olive;Winter
2166;Pants;Clothing;M;Turquoise;Summer
2167;Jacket;Outerwear;S;Purple;Spring
2168;Skirt;Clothing;L;Green;Winter
2169;Handbag;Accessories;M;Beige;Spring
2170;Coat;Outerwear;M;Brown;Fall
2171;Sweater;Clothing;M;Turquoise;Fall
2172;Shorts;Clothing;M;Yellow;Summer
2173;Skirt;Clothing;S;Lavender;Fall
2174;Gloves;Accessories;S;Cyan;Summer
2175;Backpack;Accessories;S;Olive;Spring
2176;Dress;Clothing;M;Silver;Spring
2177;Belt;Accessories;S;Red;Winter
2178;Gloves;Accessories;XL;Green;Winter
2179;Jewelry;Accessories;M;Gold;Summer
2180;Socks;Clothing;L;Lavender;Fall
2181;Coat;Outerwear;M;Yellow;Summer
2182;Handbag;Accessories;M;Black;Fall
2183;Blouse;Clothing;M;Maroon;Winter
2184;Shorts;Clothing;M;Maroon;Spring
2185;Shoes;Footwear;S;Gold;Spring
2186;Shorts;Clothing;M;Violet;Winter
2187;Sandals;Footwear;XL;Teal;Winter
2188;Blouse;Clothing;M;Violet;Spring
2189;Coat;Outerwear;M;Brown;Winter
2190;Blouse;Clothing;XL;Brown;Fall
2191;Belt;Accessories;S;Maroon;Spring
2192;Blouse;Clothing;S;Maroon;Summer
2193;Scarf;Accessories;L;Yellow;Winter
2194;Shirt;Clothing;L;Turquoise;Spring
2195;Socks;Clothing;M;Silver;Summer
2196;Jeans;Clothing;M;Brown;Fall
2197;Dress;Clothing;M;Gray;Spring
2198;Boots;Footwear;M;Indigo;Summer
2199;Scarf;Accessories;L;Turquoise;Summer
2200;Scarf;Accessories;M;Maroon;Summer
2201;Gloves;Accessories;L;Charcoal;Summer
2202;Pants;Clothing;L;Peach;Spring
2203;Dress;Clothing;M;Red;Summer
2204;Dress;Clothing;M;Indigo;Winter
2205;Jeans;Clothing;S;Lavender;Winter
2206;Sweater;Clothing;XL;Red;Fall
2207;Sandals;Footwear;L;Green;Spring
2208;Handbag;Accessories;M;Gray;Fall
2209;Scarf;Accessories;XL;Violet;Summer
2210;Sandals;Footwear;XL;Beige;Summer
2211;Sunglasses;Accessories;M;Orange;Summer
2212;Sweater;Clothing;L;Purple;Winter
2213;Pants;Clothing;M;Brown;Winter
2214;Hat;Accessories;M;Maroon;Fall
2215;Belt;Accessories;L;Gold;Fall
2216;Sandals;Footwear;M;Indigo;Winter
2217;Pants;Clothing;XL;Silver;Winter
2218;Jewelry;Accessories;XL;Red;Fall
2219;Sunglasses;Accessories;M;Magenta;Winter
2220;Blouse;Clothing;S;Purple;Fall
2221;Belt;Accessories;XL;Beige;Fall
2222;Shorts;Clothing;XL;White;Fall
2223;Pants;Clothing;M;Teal;Summer
2224;Sandals;Footwear;M;Gray;Fall
2225;Gloves;Accessories;L;Charcoal;Winter
2226;Belt;Accessories;S;Olive;Spring
2227;Shirt;Clothing;L;Blue;Spring
2228;Scarf;Accessories;S;Gray;Summer
2229;Gloves;Accessories;M;Green;Fall
2230;Pants;Clothing;M;Silver;Fall
2231;Sneakers;Footwear;S;Teal;Spring
2232;Jacket;Outerwear;M;Beige;Fall
2233;Shoes;Footwear;L;Lavender;Spring
2234;Blouse;Clothing;XL;Gray;Summer
2235;Boots;Footwear;S;Yellow;Winter
2236;Socks;Clothing;M;Gray;Spring
2237;T-shirt;Clothing;M;Yellow;Winter
2238;Sandals;Footwear;S;Black;Summer
2239;Sneakers;Footwear;L;Beige;Winter
2240;Jewelry;Accessories;L;Indigo;Summer
2241;Sandals;Footwear;L;Green;Winter
2242;Jacket;Outerwear;M;Purple;Summer
2243;Skirt;Clothing;M;Orange;Spring
2244;Shirt;Clothing;M;Teal;Winter
2245;Shorts;Clothing;M;Gold;Summer
2246;Socks;Clothing;L;Gray;Fall
2247;Jacket;Outerwear;M;Cyan;Fall
2248;Jewelry;Accessories;L;Teal;Summer
2249;T-shirt;Clothing;M;Violet;Winter
2250;Gloves;Accessories;XL;Indigo;Spring
2251;Shoes;Footwear;L;Pink;Summer
2252;Shoes;Footwear;L;Gold;Fall
2253;Shoes;Footwear;S;Maroon;Summer
2254;Hoodie;Clothing;M;Brown;Spring
2255;Belt;Accessories;M;Gold;Winter
2256;Coat;Outerwear;L;Teal;Spring
2257;Blouse;Clothing;M;Turquoise;Fall
2258;Skirt;Clothing;L;Olive;Fall
2259;T-shirt;Clothing;L;Cyan;Winter
2260;Jeans;Clothing;XL;Beige;Spring
2261;Scarf;Accessories;M;Blue;Fall
2262;Backpack;Accessories;L;Gold;Spring
2263;Backpack;Accessories;M;Green;Winter
2264;Scarf;Accessories;XL;Green;Winter
2265;Hat;Accessories;M;Turquoise;Summer
2266;Coat;Outerwear;XL;Yellow;Fall
2267;Dress;Clothing;M;Yellow;Fall
2268;Gloves;Accessories;S;Blue;Spring
2269;Sweater;Clothing;L;Charcoal;Spring
2270;Skirt;Clothing;M;Yellow;Fall
2271;Blouse;Clothing;L;Purple;Spring
2272;Dress;Clothing;M;Green;Summer
2273;Jacket;Outerwear;L;Charcoal;Spring
2274;Coat;Outerwear;L;Silver;Winter
2275;Dress;Clothing;L;Turquoise;Spring
2276;Shorts;Clothing;M;Gray;Winter
2277;Jeans;Clothing;L;Red;Summer
2278;Hat;Accessories;M;Beige;Summer
2279;Gloves;Accessories;M;Maroon;Fall
2280;Sneakers;Footwear;L;Indigo;Spring
2281;Shoes;Footwear;M;Red;Summer
2282;Hoodie;Clothing;XL;Maroon;Summer
2283;Sneakers;Footwear;S;Red;Fall
2284;Handbag;Accessories;S;Black;Winter
2285;Blouse;Clothing;XL;Black;Fall
2286;Belt;Accessories;L;Pink;Summer
2287;Socks;Clothing;L;Blue;Spring
2288;Blouse;Clothing;L;Green;Summer
2289;Jewelry;Accessories;M;Orange;Fall
2290;Shorts;Clothing;M;Orange;Fall
2291;Boots;Footwear;L;Magenta;Winter
2292;Coat;Outerwear;M;Indigo;Spring
2293;T-shirt;Clothing;S;Beige;Spring
2294;Sweater;Clothing;L;Green;Fall
2295;Sunglasses;Accessories;M;Red;Winter
2296;Hat;Accessories;L;Beige;Spring
2297;Gloves;Accessories;M;Green;Fall
2298;Socks;Clothing;M;Orange;Summer
2299;Handbag;Accessories;L;Cyan;Spring
2300;Coat;Outerwear;M;Violet;Summer
2301;Coat;Outerwear;XL;Lavender;Summer
2302;Pants;Clothing;L;Turquoise;Winter
2303;Belt;Accessories;L;Pink;Summer
2304;Sunglasses;Accessories;S;Beige;Spring
2305;Hoodie;Clothing;L;Silver;Winter
2306;Handbag;Accessories;M;Gold;Summer
2307;Gloves;Accessories;L;Silver;Winter
2308;Skirt;Clothing;L;Green;Fall
2309;Sunglasses;Accessories;M;Teal;Winter
2310;Dress;Clothing;S;Gold;Fall
2311;Gloves;Accessories;M;Cyan;Spring
2312;Sneakers;Footwear;L;Gold;Spring
2313;T-shirt;Clothing;L;Violet;Summer
2314;Dress;Clothing;M;Black;Summer
2315;Handbag;Accessories;XL;Brown;Winter
2316;Socks;Clothing;M;Indigo;Winter
2317;Sneakers;Footwear;L;Yellow;Winter
2318;Jacket;Outerwear;M;Purple;Summer
2319;Hoodie;Clothing;L;White;Spring
2320;Sandals;Footwear;XL;Turquoise;Winter
2321;Shoes;Footwear;M;Olive;Spring
2322;Sandals;Footwear;M;Beige;Winter
2323;Coat;Outerwear;S;Lavender;Spring
2324;Gloves;Accessories;L;White;Winter
2325;Coat;Outerwear;L;Brown;Winter
2326;Boots;Footwear;M;Charcoal;Summer
2327;Skirt;Clothing;L;Maroon;Winter
2328;Skirt;Clothing;M;Red;Winter
2329;Pants;Clothing;M;Maroon;Fall
2330;Hat;Accessories;S;Teal;Spring
2331;Backpack;Accessories;L;Orange;Summer
2332;Scarf;Accessories;S;Olive;Spring
2333;Scarf;Accessories;XL;Olive;Fall
2334;Shirt;Clothing;M;Beige;Spring
2335;Boots;Footwear;L;Green;Summer
2336;Coat;Outerwear;M;Black;Summer
2337;Belt;Accessories;M;Green;Winter
2338;Boots;Footwear;S;Violet;Fall
2339;Sneakers;Footwear;S;Silver;Fall
2340;Shirt;Clothing;L;Maroon;Spring
2341;Blouse;Clothing;M;Cyan;Summer
2342;Jacket;Outerwear;L;Teal;Summer
2343;Skirt;Clothing;M;Olive;Fall
2344;Socks;Clothing;M;Red;Summer
2345;Sandals;Footwear;XL;Lavender;Fall
2346;T-shirt;Clothing;S;Orange;Winter
2347;Jacket;Outerwear;L;Brown;Winter
2348;Belt;Accessories;S;Gray;Fall
2349;Shoes;Footwear;M;Orange;Spring
2350;Blouse;Clothing;M;Orange;Fall
2351;Shoes;Footwear;M;Turquoise;Winter
2352;Sweater;Clothing;S;Cyan;Fall
2353;Boots;Footwear;M;Yellow;Fall
2354;Handbag;Accessories;M;White;Fall
2355;Blouse;Clothing;M;Blue;Summer
2356;Skirt;Clothing;S;Purple;Winter
2357;Backpack;Accessories;M;Gray;Summer
2358;Shirt;Clothing;L;Cyan;Fall
2359;Sweater;Clothing;L;Pink;Spring
2360;Scarf;Accessories;S;Gold;Spring
2361;Handbag;Accessories;L;Silver;Fall
2362;Scarf;Accessories;M;Gray;Spring
2363;Jeans;Clothing;M;Brown;Fall
2364;Socks;Clothing;XL;Pink;Winter
2365;Sunglasses;Accessories;L;Maroon;Winter
2366;Sneakers;Footwear;S;Peach;Winter
2367;Shoes;Footwear;L;Brown;Winter
2368;Socks;Clothing;L;Green;Winter
2369;Sunglasses;Accessories;M;Lavender;Summer
2370;Sweater;Clothing;M;Cyan;Winter
2371;Shoes;Footwear;M;Black;Spring
2372;Socks;Clothing;M;Charcoal;Winter
2373;Boots;Footwear;XL;Silver;Spring
2374;Hoodie;Clothing;M;Gray;Spring
2375;Gloves;Accessories;L;Peach;Winter
2376;Backpack;Accessories;L;Peach;Fall
2377;Gloves;Accessories;XL;Cyan;Spring
2378;Blouse;Clothing;L;Magenta;Fall
2379;Scarf;Accessories;L;Teal;Summer
2380;Hat;Accessories;M;Peach;Spring
2381;Scarf;Accessories;M;Black;Fall
2382;Sandals;Footwear;M;Teal;Summer
2383;Sweater;Clothing;M;Turquoise;Spring
2384;Backpack;Accessories;L;Gold;Spring
2385;Blouse;Clothing;L;Green;Winter
2386;Scarf;Accessories;M;Brown;Fall
2387;Socks;Clothing;L;Blue;Summer
2388;Hat;Accessories;M;Gold;Summer
2389;Dress;Clothing;M;Peach;Fall
2390;Coat;Outerwear;M;Violet;Spring
2391;Shirt;Clothing;XL;Yellow;Winter
2392;Shirt;Clothing;M;Black;Winter
2393;Jeans;Clothing;L;Silver;Spring
2394;Socks;Clothing;M;Brown;Winter
2395;Sandals;Footwear;L;Peach;Fall
2396;Blouse;Clothing;M;Cyan;Winter
2397;Shirt;Clothing;M;Olive;Spring
2398;Sunglasses;Accessories;L;Black;Fall
2399;Jacket;Outerwear;M;Orange;Winter
2400;Dress;Clothing;L;Beige;Spring
2401;Sunglasses;Accessories;M;Peach;Winter
2402;Boots;Footwear;M;Pink;Winter
2403;Scarf;Accessories;M;Brown;Winter
2404;Shorts;Clothing;M;Magenta;Fall
2405;Shorts;Clothing;L;Cyan;Winter
2406;Jeans;Clothing;XL;Silver;Fall
2407;Scarf;Accessories;M;Indigo;Winter
2408;Shorts;Clothing;M;Beige;Summer
2409;Sneakers;Footwear;XL;Black;Fall
2410;Jewelry;Accessories;L;Yellow;Spring
2411;Shoes;Footwear;M;Maroon;Summer
2412;Hoodie;Clothing;M;Cyan;Summer
2413;Jacket;Outerwear;M;Pink;Winter
2414;Shorts;Clothing;XL;Violet;Fall
2415;Socks;Clothing;M;Lavender;Summer
2416;Coat;Outerwear;XL;Lavender;Fall
2417;Sandals;Footwear;S;Black;Summer
2418;Backpack;Accessories;M;Olive;Fall
2419;Pants;Clothing;S;Indigo;Fall
2420;Sweater;Clothing;M;Blue;Fall
2421;Jacket;Outerwear;S;Green;Winter
2422;Sneakers;Footwear;L;Pink;Spring
2423;Jewelry;Accessories;M;Peach;Winter
2424;Backpack;Accessories;M;Purple;Summer
2425;Jewelry;Accessories;M;Peach;Winter
2426;Shoes;Footwear;S;Olive;Summer
2427;Jacket;Outerwear;M;Olive;Fall
2428;Jacket;Outerwear;M;Purple;Spring
2429;T-shirt;Clothing;M;Violet;Spring
2430;Sneakers;Footwear;XL;Maroon;Summer
2431;Jacket;Outerwear;XL;White;Summer
2432;Hoodie;Clothing;S;Olive;Fall
