Transaction_ID;Purchase_Amount__USD_;Payment_Method;Review_Rating
2181; $40.00 ;PayPal;3.5
2182; $33.00 ;Credit Card;4.7
2183; $100.00 ;Debit Card;4.8
2184; $72.00 ;Bank Transfer;3.2
2185; $23.00 ;Cash;4.3
2186; $74.00 ;Bank Transfer;4.2
2187; $100.00 ;Cash;4.1
2188; $85.00 ;PayPal;4.3
2189; $46.00 ;Cash;4.4
2190; $99.00 ;Venmo;2.9
2191; $84.00 ;Debit Card;2.7
2192; $30.00 ;Cash;3.0
2193; $50.00 ;Credit Card;2.9
2194; $55.00 ;Debit Card;2.7
2195; $34.00 ;PayPal;2.7
2196; $44.00 ;Venmo;2.5
2197; $82.00 ;Cash;3.1
2198; $85.00 ;Cash;2.6
2199; $28.00 ;PayPal;4.6
2200; $61.00 ;Venmo;4.7
2201; $27.00 ;Bank Transfer;4.0
2202; $78.00 ;Cash;3.8
2203; $70.00 ;PayPal;3.1
2204; $86.00 ;PayPal;4.2
2205; $54.00 ;PayPal;4.7
2206; $38.00 ;Debit Card;5.0
2207; $24.00 ;Bank Transfer;4.2
2208; $26.00 ;PayPal;4.4
2209; $55.00 ;Venmo;3.2
2210; $96.00 ;Debit Card;4.6
2211; $89.00 ;Cash;4.0
2212; $88.00 ;PayPal;3.7
2213; $51.00 ;Cash;2.6
2214; $90.00 ;Venmo;3.0
2215; $42.00 ;Bank Transfer;3.0
2216; $30.00 ;Venmo;3.7
2217; $23.00 ;Bank Transfer;4.8
2218; $63.00 ;Cash;4.4
2219; $86.00 ;Credit Card;3.2
2220; $34.00 ;Cash;2.7
2221; $83.00 ;Credit Card;4.6
2222; $28.00 ;Credit Card;3.4
2223; $91.00 ;Venmo;3.7
2224; $62.00 ;Cash;4.7
2225; $39.00 ;Debit Card;4.3
2226; $67.00 ;Cash;3.5
2227; $22.00 ;Debit Card;2.9
2228; $69.00 ;Bank Transfer;4.0
2229; $36.00 ;Credit Card;4.7
2230; $48.00 ;Bank Transfer;4.5
2231; $35.00 ;Bank Transfer;3.6
2232; $71.00 ;Venmo;4.0
2233; $56.00 ;Credit Card;3.2
2234; $23.00 ;Bank Transfer;4.3
2235; $84.00 ;Venmo;4.1
2236; $49.00 ;Venmo;3.0
2237; $80.00 ;PayPal;3.1
2238; $64.00 ;Debit Card;2.9
2239; $31.00 ;Credit Card;4.0
2240; $29.00 ;Debit Card;2.9
2241; $76.00 ;Cash;3.2
2242; $34.00 ;Cash;4.3
2243; $47.00 ;Debit Card;3.0
2244; $47.00 ;Bank Transfer;3.3
2245; $31.00 ;Venmo;4.1
2246; $46.00 ;Bank Transfer;4.2
2247; $76.00 ;Cash;4.2
2248; $89.00 ;Venmo;2.7
2249; $64.00 ;Bank Transfer;3.3
2250; $50.00 ;Credit Card;3.0
2251; $78.00 ;Bank Transfer;3.0
2252; $37.00 ;Venmo;3.9
2253; $25.00 ;Debit Card;2.9
2254; $89.00 ;Bank Transfer;4.0
2255; $51.00 ;Debit Card;3.3
2256; $95.00 ;Debit Card;3.4
2257; $47.00 ;Debit Card;4.5
2258; $30.00 ;Venmo;3.6
2259; $76.00 ;Venmo;3.9
2260; $21.00 ;Debit Card;4.6
2261; $98.00 ;Debit Card;3.3
2262; $64.00 ;Cash;4.8
2263; $68.00 ;Credit Card;5.0
2264; $50.00 ;Credit Card;4.2
2265; $70.00 ;Credit Card;4.9
2266; $98.00 ;Cash;3.0
2267; $98.00 ;PayPal;3.3
2268; $72.00 ;PayPal;3.8
2269; $77.00 ;Credit Card;3.4
2270; $33.00 ;Cash;3.0
2271; $44.00 ;PayPal;3.0
2272; $41.00 ;Credit Card;4.8
2273; $32.00 ;PayPal;4.3
2274; $26.00 ;Debit Card;2.6
2275; $36.00 ;Bank Transfer;3.2
2276; $81.00 ;PayPal;4.3
2277; $23.00 ;Debit Card;4.6
2278; $26.00 ;Venmo;3.6
2279; $30.00 ;PayPal;3.3
2280; $71.00 ;Bank Transfer;3.4
2281; $58.00 ;Bank Transfer;3.9
2282; $32.00 ;PayPal;4.1
2283; $88.00 ;Cash;2.8
2284; $81.00 ;Venmo;3.2
2285; $36.00 ;Cash;4.9
2286; $93.00 ;Venmo;4.0
2287; $51.00 ;Credit Card;3.7
2288; $42.00 ;Venmo;5.0
2289; $93.00 ;PayPal;3.9
2290; $86.00 ;Venmo;2.9
2291; $64.00 ;Venmo;2.8
2292; $72.00 ;Debit Card;3.5
2293; $54.00 ;Debit Card;4.9
2294; $58.00 ;Venmo;4.8
2295; $87.00 ;PayPal;4.7
2296; $89.00 ;Debit Card;3.1
2297; $68.00 ;Debit Card;4.7
2298; $28.00 ;Bank Transfer;3.8
2299; $70.00 ;Bank Transfer;3.1
2300; $48.00 ;Venmo;3.6
2301; $21.00 ;Debit Card;3.8
2302; $77.00 ;Bank Transfer;3.5
2303; $27.00 ;Debit Card;4.4
2304; $22.00 ;Cash;3.8
2305; $29.00 ;Venmo;2.8
2306; $24.00 ;PayPal;4.9
2307; $71.00 ;Cash;3.1
2308; $47.00 ;PayPal;3.0
2309; $20.00 ;Bank Transfer;4.9
2310; $71.00 ;Debit Card;4.1
2311; $33.00 ;Cash;2.9
2312; $99.00 ;Credit Card;4.8
2313; $44.00 ;Debit Card;3.2
2314; $24.00 ;PayPal;3.9
2315; $50.00 ;Venmo;4.5
2316; $30.00 ;Debit Card;3.8
2317; $45.00 ;PayPal;3.5
2318; $71.00 ;Venmo;4.0
2319; $83.00 ;Venmo;3.2
2320; $88.00 ;Venmo;4.1
2321; $94.00 ;Credit Card;4.0
2322; $41.00 ;Venmo;3.5
2323; $54.00 ;Venmo;3.3
2324; $69.00 ;Credit Card;2.7
2325; $20.00 ;Venmo;4.2
2326; $79.00 ;Credit Card;4.2
2327; $98.00 ;Bank Transfer;4.7
2328; $91.00 ;Credit Card;3.3
2329; $85.00 ;PayPal;2.6
2330; $43.00 ;Credit Card;3.9
2331; $51.00 ;Cash;3.1
2332; $77.00 ;PayPal;4.2
2333; $82.00 ;Bank Transfer;3.7
2334; $77.00 ;Venmo;3.6
2335; $100.00 ;Credit Card;2.8
2336; $57.00 ;Venmo;3.6
2337; $51.00 ;Debit Card;4.7
2338; $79.00 ;Bank Transfer;3.4
2339; $32.00 ;Bank Transfer;4.6
2340; $73.00 ;Venmo;4.6
2341; $83.00 ;Credit Card;3.4
2342; $72.00 ;Credit Card;3.2
2343; $74.00 ;Credit Card;3.0
2344; $59.00 ;PayPal;2.7
2345; $71.00 ;PayPal;4.0
2346; $83.00 ;Debit Card;3.9
2347; $79.00 ;Bank Transfer;3.4
2348; $92.00 ;Venmo;3.4
2349; $73.00 ;Cash;2.6
2350; $43.00 ;Cash;4.9
2351; $78.00 ;PayPal;4.0
2352; $97.00 ;Bank Transfer;3.9
2353; $23.00 ;Cash;4.6
2354; $74.00 ;Venmo;2.5
2355; $83.00 ;Cash;4.7
2356; $46.00 ;Bank Transfer;3.4
2357; $61.00 ;Credit Card;3.8
2358; $74.00 ;Cash;2.8
2359; $66.00 ;Debit Card;4.1
2360; $51.00 ;Credit Card;2.6
2361; $40.00 ;PayPal;3.6
2362; $78.00 ;Cash;3.4
2363; $90.00 ;Venmo;4.9
2364; $94.00 ;Bank Transfer;2.5
2365; $87.00 ;Debit Card;3.8
2366; $69.00 ;Bank Transfer;2.6
2367; $41.00 ;Cash;3.4
2368; $65.00 ;Credit Card;4.5
2369; $80.00 ;Debit Card;4.4
2370; $77.00 ;Venmo;3.2
2371; $85.00 ;Debit Card;4.0
2372; $62.00 ;Credit Card;3.7
2373; $98.00 ;Bank Transfer;4.1
2374; $85.00 ;Venmo;4.6
2375; $88.00 ;Venmo;4.5
2376; $87.00 ;Credit Card;4.2
2377; $23.00 ;Cash;3.9
2378; $37.00 ;Credit Card;4.0
2379; $47.00 ;Bank Transfer;2.6
2380; $27.00 ;Credit Card;3.5
2381; $24.00 ;Credit Card;2.7
2382; $67.00 ;Venmo;2.6
2383; $71.00 ;Debit Card;3.9
2384; $59.00 ;Debit Card;2.8
2385; $30.00 ;PayPal;4.9
2386; $90.00 ;Cash;2.8
2387; $79.00 ;Credit Card;3.9
2388; $37.00 ;Credit Card;3.0
2389; $21.00 ;Venmo;3.8
2390; $23.00 ;Bank Transfer;3.7
2391; $71.00 ;PayPal;3.4
2392; $75.00 ;PayPal;3.7
2393; $27.00 ;Cash;3.5
2394; $97.00 ;Debit Card;4.2
2395; $94.00 ;Credit Card;3.9
2396; $55.00 ;Debit Card;4.4
2397; $84.00 ;Credit Card;2.9
2398; $66.00 ;Cash;4.5
2399; $31.00 ;Bank Transfer;3.1
2400; $42.00 ;Debit Card;4.6
2401; $89.00 ;Cash;3.0
2402; $64.00 ;Cash;4.5
2403; $75.00 ;PayPal;4.5
2404; $50.00 ;Venmo;3.0
2405; $69.00 ;Cash;4.6
2406; $88.00 ;Venmo;3.3
2407; $20.00 ;PayPal;4.5
2408; $37.00 ;Debit Card;4.1
2409; $90.00 ;Bank Transfer;4.0
2410; $83.00 ;Bank Transfer;3.2
2411; $23.00 ;Cash;2.9
2412; $50.00 ;Debit Card;2.8
2413; $38.00 ;Bank Transfer;2.7
2414; $99.00 ;PayPal;4.0
2415; $71.00 ;PayPal;3.1
2416; $87.00 ;Cash;3.7
2417; $81.00 ;Bank Transfer;4.0
2418; $66.00 ;Cash;3.1
2419; $93.00 ;Venmo;3.9
2420; $38.00 ;Debit Card;4.7
2421; $37.00 ;Venmo;3.2
2422; $35.00 ;PayPal;4.2
2423; $88.00 ;Debit Card;4.3
2424; $77.00 ;PayPal;3.5
2425; $33.00 ;PayPal;4.4
2426; $86.00 ;Credit Card;3.3
2427; $83.00 ;Debit Card;3.5
2428; $89.00 ;PayPal;3.3
2429; $20.00 ;Bank Transfer;3.9
2430; $79.00 ;Cash;3.5
2431; $97.00 ;Venmo;4.9
2432; $25.00 ;Venmo;2.6
2433; $92.00 ;Venmo;4.8
2434; $32.00 ;PayPal;4.4
2435; $50.00 ;Credit Card;4.0
2436; $40.00 ;Cash;3.5
2437; $39.00 ;Venmo;4.6
2438; $33.00 ;Credit Card;3.3
2439; $32.00 ;Cash;2.6
2440; $51.00 ;Bank Transfer;3.4
2441; $88.00 ;Debit Card;3.1
2442; $31.00 ;Credit Card;3.5
2443; $60.00 ;Bank Transfer;4.5
2444; $23.00 ;PayPal;3.0
2445; $89.00 ;Bank Transfer;4.5
2446; $91.00 ;Debit Card;2.9
2447; $47.00 ;Bank Transfer;4.7
2448; $81.00 ;Bank Transfer;4.2
2449; $97.00 ;Cash;3.9
2450; $76.00 ;Bank Transfer;4.1
2451; $88.00 ;Debit Card;4.4
2452; $60.00 ;PayPal;3.5
2453; $95.00 ;Credit Card;3.0
2454; $91.00 ;PayPal;2.6
2455; $75.00 ;Debit Card;4.2
2456; $85.00 ;Debit Card;3.3
2457; $78.00 ;Debit Card;3.2
2458; $55.00 ;Venmo;4.9
2459; $36.00 ;PayPal;2.9
2460; $65.00 ;Bank Transfer;2.5
2461; $57.00 ;Cash;2.8
2462; $58.00 ;Credit Card;4.4
2463; $64.00 ;Credit Card;4.5
2464; $76.00 ;Cash;3.6
2465; $29.00 ;Bank Transfer;3.0
2466; $67.00 ;Venmo;5.0
2467; $96.00 ;Venmo;3.9
2468; $71.00 ;Bank Transfer;3.2
2469; $63.00 ;Venmo;3.3
2470; $34.00 ;PayPal;3.0
2471; $60.00 ;Venmo;3.8
2472; $63.00 ;Venmo;3.1
2473; $22.00 ;Credit Card;2.9
2474; $86.00 ;Bank Transfer;3.5
2475; $40.00 ;Debit Card;3.5
2476; $52.00 ;Debit Card;2.8
2477; $35.00 ;Cash;3.7
2478; $50.00 ;Credit Card;4.1
2479; $22.00 ;Venmo;3.1
2480; $68.00 ;Credit Card;3.5
2481; $68.00 ;Cash;3.0
2482; $82.00 ;Venmo;3.6
2483; $43.00 ;Debit Card;3.6
2484; $36.00 ;Bank Transfer;2.8
2485; $98.00 ;Venmo;3.1
2486; $24.00 ;Cash;3.0
2487; $51.00 ;PayPal;4.6
2488; $93.00 ;PayPal;3.6
2489; $35.00 ;Cash;4.4
2490; $43.00 ;Credit Card;2.6
2491; $93.00 ;Debit Card;3.7
2492; $52.00 ;PayPal;3.8
2493; $68.00 ;Bank Transfer;4.4
2494; $73.00 ;Cash;3.1
2495; $83.00 ;Cash;4.4
2496; $56.00 ;Credit Card;4.1
2497; $20.00 ;Venmo;3.5
2498; $20.00 ;Venmo;4.8
2499; $34.00 ;Bank Transfer;3.8
2500; $82.00 ;Venmo;4.2
2501; $64.00 ;Venmo;3.2
2502; $77.00 ;Credit Card;3.6
2503; $43.00 ;Debit Card;3.8
2504; $42.00 ;Debit Card;3.7
2505; $78.00 ;PayPal;3.6
2506; $76.00 ;Cash;3.5
2507; $45.00 ;Credit Card;2.7
2508; $63.00 ;Venmo;4.9
2509; $82.00 ;Cash;4.7
2510; $91.00 ;Credit Card;3.2
2511; $85.00 ;Cash;2.6
2512; $25.00 ;Venmo;2.7
2513; $79.00 ;Venmo;3.1
2514; $89.00 ;Bank Transfer;2.8
2515; $37.00 ;PayPal;4.5
2516; $62.00 ;PayPal;4.3
2517; $31.00 ;Bank Transfer;4.8
2518; $39.00 ;Cash;3.9
2519; $96.00 ;Bank Transfer;2.6
2520; $40.00 ;PayPal;4.0
2521; $48.00 ;Debit Card;4.3
2522; $62.00 ;Debit Card;2.6
2523; $40.00 ;Debit Card;4.6
2524; $82.00 ;PayPal;4.6
2525; $49.00 ;Cash;2.9
2526; $30.00 ;PayPal;4.7
2527; $54.00 ;Debit Card;5.0
2528; $45.00 ;Credit Card;2.6
2529; $64.00 ;Debit Card;4.6
2530; $25.00 ;Cash;3.2
2531; $50.00 ;Credit Card;3.0
2532; $68.00 ;Bank Transfer;4.8
2533; $74.00 ;Venmo;2.8
2534; $50.00 ;Venmo;5.0
2535; $35.00 ;Bank Transfer;4.5
2536; $47.00 ;PayPal;2.8
2537; $44.00 ;Venmo;3.6
2538; $24.00 ;PayPal;4.8
2539; $65.00 ;Cash;3.4
2540; $25.00 ;PayPal;2.9
2541; $46.00 ;Credit Card;4.1
2542; $20.00 ;Bank Transfer;3.3
2543; $48.00 ;Cash;3.7
2544; $73.00 ;Venmo;3.6
2545; $97.00 ;Cash;3.7
2546; $67.00 ;PayPal;3.4
2547; $38.00 ;Credit Card;3.3
2548; $64.00 ;Bank Transfer;4.5
2549; $71.00 ;Cash;4.7
2550; $94.00 ;Debit Card;3.7
2551; $83.00 ;Bank Transfer;3.6
2552; $92.00 ;Credit Card;4.3
2553; $96.00 ;Cash;2.6
2554; $77.00 ;PayPal;2.7
2555; $42.00 ;Venmo;2.7
2556; $23.00 ;Cash;4.4
2557; $38.00 ;Cash;4.0
2558; $49.00 ;Debit Card;2.7
2559; $44.00 ;Credit Card;3.5
2560; $49.00 ;Credit Card;4.9
2561; $41.00 ;Cash;4.9
2562; $35.00 ;Debit Card;3.1
2563; $90.00 ;Venmo;3.1
2564; $61.00 ;Venmo;4.5
2565; $97.00 ;PayPal;3.6
2566; $43.00 ;Bank Transfer;2.8
2567; $24.00 ;Debit Card;3.9
2568; $49.00 ;Venmo;4.8
2569; $56.00 ;Bank Transfer;3.4
2570; $65.00 ;Cash;3.7
2571; $85.00 ;Venmo;4.8
2572; $59.00 ;Credit Card;2.7
2573; $36.00 ;Credit Card;4.8
2574; $55.00 ;Bank Transfer;4.2
2575; $95.00 ;Bank Transfer;3.6
2576; $94.00 ;Credit Card;3.5
2577; $87.00 ;Cash;3.6
2578; $56.00 ;Bank Transfer;4.0
2579; $45.00 ;Venmo;3.9
2580; $81.00 ;Cash;3.0
2581; $67.00 ;Credit Card;4.8
2582; $42.00 ;Bank Transfer;2.8
2583; $47.00 ;Bank Transfer;3.7
2584; $81.00 ;Cash;3.3
2585; $64.00 ;Debit Card;2.6
2586; $24.00 ;Venmo;2.6
2587; $63.00 ;Cash;4.1
2588; $96.00 ;Bank Transfer;3.6
2589; $67.00 ;PayPal;3.4
2590; $28.00 ;Credit Card;4.9
2591; $95.00 ;Debit Card;4.0
2592; $71.00 ;Credit Card;3.7
2593; $32.00 ;Credit Card;2.9
2594; $91.00 ;Credit Card;3.8
2595; $24.00 ;Debit Card;4.1
2596; $88.00 ;PayPal;4.2
2597; $79.00 ;Venmo;4.6
2598; $32.00 ;Debit Card;4.4
2599; $56.00 ;PayPal;2.6
2600; $59.00 ;Credit Card;3.8
2601; $87.00 ;Venmo;3.4
2602; $20.00 ;Debit Card;4.0
2603; $65.00 ;Debit Card;4.9
2604; $78.00 ;PayPal;4.0
2605; $61.00 ;Venmo;3.0
2606; $55.00 ;Debit Card;3.2
2607; $82.00 ;Cash;4.4
2608; $29.00 ;Cash;4.1
2609; $80.00 ;Venmo;3.1
2610; $27.00 ;PayPal;2.6
2611; $63.00 ;Debit Card;2.8
2612; $36.00 ;Credit Card;4.0
2613; $35.00 ;Bank Transfer;2.8
2614; $57.00 ;PayPal;4.5
2615; $49.00 ;Debit Card;2.6
2616; $86.00 ;Cash;2.9
2617; $37.00 ;PayPal;4.0
2618; $50.00 ;Cash;2.9
2619; $92.00 ;PayPal;3.0
2620; $99.00 ;Cash;4.2
2621; $27.00 ;Credit Card;3.0
2622; $97.00 ;Venmo;4.9
2623; $35.00 ;PayPal;4.1
2624; $50.00 ;Bank Transfer;3.4
2625; $87.00 ;Debit Card;4.1
2626; $80.00 ;Credit Card;5.0
2627; $100.00 ;PayPal;3.8
2628; $69.00 ;Bank Transfer;3.5
2629; $30.00 ;Credit Card;2.9
2630; $86.00 ;Venmo;4.0
2631; $68.00 ;Credit Card;4.1
2632; $31.00 ;Cash;4.8
2633; $83.00 ;Credit Card;3.0
2634; $75.00 ;Cash;4.7
2635; $82.00 ;Credit Card;3.7
2636; $20.00 ;Cash;3.4
2637; $42.00 ;Cash;3.2
2638; $41.00 ;PayPal;3.9
2639; $21.00 ;Credit Card;2.9
2640; $22.00 ;PayPal;3.2
2641; $88.00 ;Venmo;3.0
2642; $74.00 ;Venmo;4.4
2643; $36.00 ;Venmo;2.9
2644; $63.00 ;PayPal;3.3
2645; $44.00 ;Credit Card;4.6
2646; $58.00 ;Cash;3.2
2647; $59.00 ;Venmo;3.5
2648; $79.00 ;Venmo;4.2
2649; $50.00 ;Credit Card;3.0
2650; $71.00 ;Credit Card;4.3
2651; $71.00 ;Venmo;3.5
2652; $39.00 ;Venmo;4.2
2653; $98.00 ;PayPal;2.8
2654; $56.00 ;Debit Card;4.3
2655; $33.00 ;Credit Card;3.0
2656; $71.00 ;Bank Transfer;4.6
2657; $65.00 ;Debit Card;2.6
2658; $73.00 ;PayPal;4.9
2659; $91.00 ;PayPal;3.6
2660; $80.00 ;Venmo;2.5
2661; $98.00 ;Cash;3.3
2662; $42.00 ;PayPal;2.7
2663; $37.00 ;Cash;4.0
2664; $39.00 ;PayPal;2.7
2665; $75.00 ;Cash;3.1
2666; $60.00 ;Credit Card;4.2
2667; $46.00 ;Debit Card;2.7
2668; $67.00 ;Debit Card;2.7
2669; $100.00 ;Venmo;2.7
2670; $42.00 ;Venmo;2.8
2671; $20.00 ;Debit Card;3.1
2672; $97.00 ;Cash;3.8
2673; $65.00 ;Credit Card;4.2
2674; $78.00 ;Venmo;4.4
2675; $36.00 ;Venmo;3.4
2676; $52.00 ;Cash;4.3
2677; $87.00 ;Debit Card;3.3
2678; $34.00 ;PayPal;2.8
2679; $61.00 ;PayPal;3.6
2680; $62.00 ;Cash;2.6
2681; $35.00 ;Credit Card;3.5
2682; $63.00 ;Credit Card;4.0
2683; $60.00 ;PayPal;3.4
2684; $65.00 ;Debit Card;3.5
2685; $59.00 ;Bank Transfer;3.8
2686; $76.00 ;Debit Card;2.6
2687; $24.00 ;PayPal;2.6
2688; $72.00 ;Debit Card;3.2
2689; $51.00 ;Bank Transfer;2.6
2690; $46.00 ;Venmo;3.1
2691; $21.00 ;Venmo;4.5
2692; $93.00 ;Venmo;3.0
2693; $88.00 ;Credit Card;3.9
2694; $94.00 ;Credit Card;2.9
2695; $27.00 ;Cash;4.9
2696; $41.00 ;Venmo;3.4
2697; $63.00 ;Venmo;3.8
2698; $58.00 ;Debit Card;2.9
2699; $94.00 ;Venmo;2.9
2700; $94.00 ;Debit Card;3.3
2701; $89.00 ;Credit Card;4.1
2702; $94.00 ;Venmo;4.5
2703; $66.00 ;Bank Transfer;2.8
2704; $39.00 ;PayPal;3.7
2705; $81.00 ;Venmo;3.7
2706; $35.00 ;Bank Transfer;4.4
2707; $99.00 ;Credit Card;3.5
2708; $82.00 ;Bank Transfer;3.1
2709; $35.00 ;Venmo;3.3
2710; $32.00 ;Bank Transfer;4.1
2711; $85.00 ;PayPal;3.8
2712; $68.00 ;Venmo;4.0
2713; $36.00 ;PayPal;4.3
2714; $67.00 ;Bank Transfer;2.9
2715; $68.00 ;PayPal;4.9
2716; $97.00 ;PayPal;3.5
2717; $95.00 ;Credit Card;3.0
2718; $78.00 ;Venmo;3.4
2719; $63.00 ;Credit Card;4.0
2720; $57.00 ;Cash;3.7
2721; $26.00 ;PayPal;4.5
2722; $42.00 ;PayPal;3.5
2723; $36.00 ;PayPal;4.9
2724; $24.00 ;Debit Card;2.7
2725; $77.00 ;Debit Card;4.0
2726; $45.00 ;Credit Card;3.2
2727; $45.00 ;Cash;2.8
2728; $33.00 ;Credit Card;3.8
2729; $52.00 ;Credit Card;3.0
2730; $59.00 ;Cash;2.6
2731; $89.00 ;Credit Card;3.9
2732; $60.00 ;Cash;3.8
2733; $46.00 ;Bank Transfer;2.6
2734; $39.00 ;Debit Card;3.1
2735; $29.00 ;Venmo;2.9
2736; $76.00 ;Credit Card;2.8
2737; $100.00 ;Cash;4.3
2738; $47.00 ;Venmo;4.1
2739; $97.00 ;Debit Card;3.6
2740; $72.00 ;Credit Card;4.4
2741; $99.00 ;Debit Card;2.6
2742; $66.00 ;Cash;2.5
2743; $45.00 ;Debit Card;2.7
2744; $24.00 ;Credit Card;4.6
2745; $84.00 ;Venmo;4.2
2746; $84.00 ;Cash;4.2
2747; $90.00 ;Credit Card;3.4
2748; $32.00 ;Venmo;2.5
2749; $90.00 ;Cash;3.3
2750; $55.00 ;Cash;4.9
2751; $41.00 ;Credit Card;2.6
2752; $62.00 ;Cash;3.2
2753; $94.00 ;Credit Card;4.6
2754; $64.00 ;Bank Transfer;4.0
2755; $89.00 ;PayPal;3.7
2756; $33.00 ;Bank Transfer;4.0
2757; $92.00 ;PayPal;3.3
2758; $20.00 ;Credit Card;4.6
2759; $67.00 ;Credit Card;2.7
2760; $21.00 ;PayPal;3.7
2761; $91.00 ;PayPal;3.4
2762; $88.00 ;Debit Card;4.4
2763; $80.00 ;Credit Card;3.2
2764; $73.00 ;Debit Card;3.8
2765; $67.00 ;Cash;4.5
2766; $38.00 ;Debit Card;2.9
2767; $83.00 ;Bank Transfer;3.2
2768; $59.00 ;Cash;4.7
2769; $69.00 ;Venmo;4.8
2770; $60.00 ;PayPal;2.9
2771; $21.00 ;Debit Card;2.6
2772; $21.00 ;Venmo;4.3
2773; $84.00 ;Cash;2.8
2774; $62.00 ;Credit Card;3.9
2775; $62.00 ;Cash;4.5
2776; $72.00 ;Venmo;4.8
2777; $44.00 ;Venmo;2.7
2778; $39.00 ;Cash;4.4
2779; $90.00 ;Credit Card;5.0
2780; $47.00 ;Credit Card;3.5
2781; $65.00 ;Credit Card;4.7
2782; $67.00 ;Venmo;4.0
2783; $85.00 ;Venmo;4.6
2784; $59.00 ;Cash;2.9
2785; $46.00 ;Bank Transfer;3.2
2786; $81.00 ;Cash;4.2
2787; $21.00 ;Venmo;3.5
2788; $49.00 ;Debit Card;3.6
2789; $33.00 ;Credit Card;2.9
2790; $61.00 ;Cash;3.1
2791; $47.00 ;PayPal;4.2
2792; $60.00 ;Venmo;4.3
2793; $82.00 ;Debit Card;3.6
2794; $90.00 ;Debit Card;4.6
2795; $42.00 ;PayPal;3.9
2796; $47.00 ;Credit Card;3.5
2797; $88.00 ;PayPal;2.5
2798; $83.00 ;PayPal;3.6
2799; $23.00 ;Credit Card;2.8
2800; $71.00 ;Venmo;4.9
2801; $27.00 ;Credit Card;2.9
2802; $46.00 ;Debit Card;4.1
2803; $56.00 ;PayPal;5.0
2804; $51.00 ;PayPal;4.0
2805; $52.00 ;Cash;4.2
2806; $61.00 ;Bank Transfer;4.0
2807; $66.00 ;PayPal;3.0
2808; $50.00 ;Cash;3.7
2809; $88.00 ;Debit Card;3.0
2810; $59.00 ;Cash;4.9
2811; $96.00 ;Bank Transfer;2.5
2812; $44.00 ;Bank Transfer;4.3
2813; $73.00 ;Venmo;4.8
2814; $92.00 ;Debit Card;3.6
2815; $27.00 ;Bank Transfer;3.0
2816; $63.00 ;Venmo;2.6
2817; $39.00 ;Bank Transfer;4.2
2818; $74.00 ;Cash;4.8
2819; $98.00 ;Cash;2.6
2820; $23.00 ;Bank Transfer;2.5
2821; $90.00 ;Bank Transfer;4.7
2822; $49.00 ;Credit Card;4.8
2823; $77.00 ;PayPal;3.9
2824; $57.00 ;Cash;3.6
2825; $27.00 ;Venmo;4.0
2826; $59.00 ;Venmo;3.2
2827; $61.00 ;Credit Card;2.7
2828; $48.00 ;Bank Transfer;3.2
2829; $25.00 ;Cash;3.0
2830; $72.00 ;Bank Transfer;3.7
2831; $21.00 ;Bank Transfer;2.7
2832; $40.00 ;Debit Card;4.1
2833; $30.00 ;Bank Transfer;3.9
2834; $94.00 ;Venmo;4.4
2835; $94.00 ;Cash;2.8
2836; $97.00 ;Debit Card;4.8
2837; $79.00 ;Venmo;3.1
2838; $43.00 ;Credit Card;3.2
2839; $60.00 ;Venmo;4.2
2840; $48.00 ;Cash;4.9
2841; $49.00 ;PayPal;4.5
2842; $84.00 ;Credit Card;4.4
2843; $63.00 ;Cash;4.1
2844; $31.00 ;Debit Card;3.2
2845; $87.00 ;Debit Card;4.1
2846; $40.00 ;Credit Card;2.7
2847; $63.00 ;Credit Card;4.3
2848; $94.00 ;Credit Card;3.6
2849; $55.00 ;Venmo;3.3
2850; $33.00 ;Venmo;4.7
2851; $26.00 ;Venmo;4.0
2852; $89.00 ;Credit Card;4.7
2853; $70.00 ;Venmo;4.1
2854; $73.00 ;Cash;4.1
2855; $74.00 ;Venmo;3.5
2856; $30.00 ;Cash;4.7
2857; $55.00 ;Venmo;4.4
2858; $41.00 ;Credit Card;2.9
2859; $93.00 ;Bank Transfer;3.4
2860; $38.00 ;Venmo;3.3
2861; $61.00 ;Bank Transfer;2.5
2862; $71.00 ;Debit Card;3.4
2863; $60.00 ;Debit Card;3.4
2864; $84.00 ;PayPal;4.3
2865; $25.00 ;Credit Card;4.6
2866; $64.00 ;Cash;3.3
2867; $82.00 ;Credit Card;2.9
2868; $93.00 ;Debit Card;3.3
2869; $93.00 ;Debit Card;3.9
2870; $57.00 ;Debit Card;3.7
2871; $76.00 ;Credit Card;4.1
2872; $37.00 ;Venmo;3.0
2873; $94.00 ;Venmo;4.1
2874; $26.00 ;Credit Card;4.9
2875; $29.00 ;Credit Card;4.9
2876; $58.00 ;Bank Transfer;4.7
2877; $93.00 ;Cash;3.9
2878; $90.00 ;Bank Transfer;4.7
2879; $45.00 ;Venmo;4.7
2880; $33.00 ;Debit Card;3.4
2881; $73.00 ;Bank Transfer;3.4
2882; $29.00 ;Debit Card;4.9
2883; $79.00 ;Debit Card;2.9
2884; $85.00 ;Venmo;4.2
2885; $82.00 ;Credit Card;4.0
2886; $32.00 ;PayPal;4.2
2887; $62.00 ;PayPal;2.7
2888; $22.00 ;Credit Card;4.0
2889; $82.00 ;Cash;4.0
2890; $61.00 ;Debit Card;4.3
2891; $61.00 ;Cash;2.6
2892; $99.00 ;Credit Card;2.9
