Transaction_ID;Purchase_Amount__USD_;Payment_Method;Review_Rating;Location ID
1952; $92.00 ;Credit Card;4.7;1952
1953; $28.00 ;Debit Card;2.9;1953
1954; $100.00 ;Bank Transfer;4.3;1954
1955; $75.00 ;Bank Transfer;4.1;1955
1956; $25.00 ;Bank Transfer;3.4;1956
1957; $51.00 ;Bank Transfer;3.7;1957
1958; $28.00 ;Bank Transfer;5;1958
1959; $73.00 ;Venmo;3.9;1959
1960; $64.00 ;Venmo;2.9;1960
1961; $77.00 ;Cash;2.7;1961
1962; $94.00 ;Venmo;2.9;1962
1963; $48.00 ;Debit Card;4.4;1963
1964; $29.00 ;Debit Card;2.7;1964
1965; $25.00 ;Bank Transfer;4.9;1965
1966; $88.00 ;Cash;4.5;1966
1967; $53.00 ;PayPal;4.7;1967
1968; $61.00 ;PayPal;4.7;1968
1969; $21.00 ;PayPal;4;1969
1970; $70.00 ;PayPal;4.8;1970
1971; $73.00 ;Bank Transfer;4.1;1971
1972; $49.00 ;PayPal;3.6;1972
1973; $64.00 ;Bank Transfer;3.9;1973
1974; $31.00 ;Venmo;4.7;1974
1975; $30.00 ;Credit Card;4.4;1975
1976; $64.00 ;Bank Transfer;3.3;1976
1977; $31.00 ;Cash;4;1977
1978; $42.00 ;Credit Card;4.2;1978
1979; $23.00 ;Bank Transfer;3.6;1979
1980; $37.00 ;PayPal;3.3;1980
1981; $66.00 ;Cash;4;1981
1982; $54.00 ;Cash;4.4;1982
1983; $32.00 ;PayPal;3.7;1983
1984; $71.00 ;Cash;3;1984
1985; $25.00 ;Debit Card;3.4;1985
1986; $67.00 ;Cash;3.9;1986
1987; $32.00 ;Cash;3.3;1987
1988; $85.00 ;Cash;5;1988
1989; $81.00 ;Credit Card;4.3;1989
1990; $31.00 ;Venmo;3.8;1990
1991; $28.00 ;Debit Card;4.4;1991
1992; $94.00 ;Credit Card;4.6;1992
1993; $85.00 ;Credit Card;3.3;1993
1994; $88.00 ;Credit Card;4.9;1994
1995; $66.00 ;Debit Card;3.8;1995
1996; $81.00 ;Venmo;4.5;1996
1997; $26.00 ;Debit Card;2.8;1997
1998; $68.00 ;Bank Transfer;4.3;1998
1999; $91.00 ;Bank Transfer;4.9;1999
2000; $92.00 ;Debit Card;3.9;2000
2001; $32.00 ;Bank Transfer;3.1;2001
2002; $83.00 ;Credit Card;3.4;2002
2003; $81.00 ;PayPal;4.9;2003
2004; $45.00 ;Cash;4.1;2004
2005; $87.00 ;Credit Card;4.8;2005
2006; $31.00 ;Credit Card;4;2006
2007; $68.00 ;Credit Card;4.6;2007
2008; $46.00 ;Credit Card;3.9;2008
2009; $51.00 ;PayPal;4.6;2009
2010; $55.00 ;Venmo;3.9;2010
2011; $90.00 ;Cash;2.9;2011
2012; $81.00 ;Credit Card;3.9;2012
2013; $71.00 ;Debit Card;3.2;2013
2014; $35.00 ;PayPal;4.8;2014
2015; $62.00 ;Venmo;3.8;2015
2016; $20.00 ;Venmo;2.9;2016
2017; $73.00 ;Bank Transfer;4.7;2017
2018; $37.00 ;PayPal;3.4;2018
2019; $71.00 ;Venmo;3.4;2019
2020; $97.00 ;Cash;4.7;2020
2021; $64.00 ;Cash;3.1;2021
2022; $74.00 ;Cash;2.8;2022
2023; $79.00 ;Credit Card;4;2023
2024; $92.00 ;Bank Transfer;2.5;2024
2025; $73.00 ;Credit Card;4.2;2025
2026; $98.00 ;PayPal;3.4;2026
2027; $52.00 ;Bank Transfer;3.4;2027
2028; $80.00 ;Cash;4.7;2028
2029; $43.00 ;PayPal;4;2029
2030; $20.00 ;Debit Card;4.2;2030
2031; $35.00 ;Bank Transfer;3.4;2031
2032; $60.00 ;Debit Card;2.9;2032
2033; $51.00 ;Credit Card;4.3;2033
2034; $74.00 ;PayPal;4;2034
2035; $96.00 ;Venmo;4.1;2035
2036; $26.00 ;Cash;4.7;2036
2037; $98.00 ;Debit Card;3.6;2037
2038; $66.00 ;PayPal;4.4;2038
2039; $95.00 ;PayPal;3.7;2039
2040; $46.00 ;Venmo;3.6;2040
2041; $93.00 ;Venmo;4.2;2041
2042; $86.00 ;Credit Card;2.9;2042
2043; $73.00 ;Cash;3.1;2043
2044; $40.00 ;Bank Transfer;4.1;2044
2045; $83.00 ;Credit Card;2.7;2045
2046; $78.00 ;Credit Card;4.3;2046
2047; $91.00 ;Cash;4.1;2047
2048; $58.00 ;Venmo;4.9;2048
2049; $68.00 ;PayPal;3.2;2049
2050; $93.00 ;Credit Card;3.8;2050
2051; $61.00 ;Debit Card;4.4;2051
2052; $20.00 ;Debit Card;2.9;2052
2053; $60.00 ;Venmo;3.2;2053
2054; $85.00 ;Bank Transfer;3.4;2054
2055; $36.00 ;Venmo;4.9;2055
2056; $35.00 ;PayPal;3.3;2056
2057; $68.00 ;Credit Card;2.9;2057
2058; $41.00 ;Bank Transfer;4.3;2058
2059; $82.00 ;Cash;3.7;2059
2060; $90.00 ;Cash;4.8;2060
2061; $90.00 ;Credit Card;2.9;2061
2062; $58.00 ;Bank Transfer;3.4;2062
2063; $20.00 ;Cash;4.3;2063
2064; $57.00 ;Venmo;4.9;2064
2065; $98.00 ;Venmo;3.6;2065
2066; $78.00 ;PayPal;4.1;2066
2067; $96.00 ;Credit Card;3.6;2067
2068; $71.00 ;PayPal;2.8;2068
2069; $37.00 ;Cash;3.8;2069
2070; $25.00 ;Cash;4.5;2070
2071; $69.00 ;Bank Transfer;3.4;2071
2072; $85.00 ;Credit Card;3.9;2072
2073; $55.00 ;Debit Card;4.4;2073
2074; $77.00 ;Credit Card;4;2074
2075; $47.00 ;Bank Transfer;3.5;2075
2076; $88.00 ;Debit Card;3;2076
2077; $36.00 ;Credit Card;3.3;2077
2078; $82.00 ;Bank Transfer;4.3;2078
2079; $26.00 ;Venmo;4.8;2079
2080; $42.00 ;Debit Card;3.6;2080
2081; $84.00 ;Venmo;3.4;2081
2082; $76.00 ;Credit Card;2.8;2082
2083; $21.00 ;Venmo;2.9;2083
2084; $70.00 ;Cash;4.9;2084
2085; $42.00 ;Debit Card;3.7;2085
2086; $69.00 ;PayPal;3.4;2086
2087; $67.00 ;Cash;4.7;2087
2088; $38.00 ;Credit Card;4.4;2088
2089; $30.00 ;Cash;2.8;2089
2090; $24.00 ;PayPal;3.3;2090
2091; $57.00 ;Venmo;2.7;2091
2092; $79.00 ;Venmo;3;2092
2093; $24.00 ;Bank Transfer;2.9;2093
2094; $70.00 ;Bank Transfer;2.6;2094
2095; $91.00 ;Cash;2.8;2095
2096; $53.00 ;Debit Card;2.6;2096
2097; $53.00 ;Venmo;4.7;2097
2098; $52.00 ;Debit Card;4.7;2098
2099; $21.00 ;PayPal;3;2099
2100; $95.00 ;Debit Card;3.8;2100
2101; $75.00 ;Cash;4.9;2101
2102; $29.00 ;PayPal;3.3;2102
2103; $41.00 ;Bank Transfer;3.7;2103
2104; $60.00 ;Venmo;4.6;2104
2105; $70.00 ;Venmo;4.4;2105
2106; $92.00 ;Venmo;3.5;2106
2107; $41.00 ;Debit Card;4.4;2107
2108; $22.00 ;Credit Card;4.2;2108
2109; $33.00 ;Credit Card;2.8;2109
2110; $34.00 ;PayPal;4;2110
2111; $24.00 ;Debit Card;4.4;2111
2112; $94.00 ;Bank Transfer;3.6;2112
2113; $83.00 ;Debit Card;3.5;2113
2114; $31.00 ;Cash;4.5;2114
2115; $91.00 ;Debit Card;2.7;2115
2116; $48.00 ;PayPal;4.4;2116
2117; $34.00 ;Debit Card;3.2;2117
2118; $69.00 ;Bank Transfer;3.4;2118
2119; $24.00 ;Credit Card;3.8;2119
2120; $85.00 ;Bank Transfer;3.7;2120
2121; $63.00 ;Cash;4.3;2121
2122; $45.00 ;Venmo;3.6;2122
2123; $54.00 ;Debit Card;3.8;2123
2124; $44.00 ;Debit Card;4.5;2124
2125; $40.00 ;Credit Card;2.6;2125
2126; $75.00 ;Credit Card;4.2;2126
2127; $81.00 ;Debit Card;4.4;2127
2128; $50.00 ;Cash;3.1;2128
2129; $89.00 ;PayPal;3.8;2129
2130; $24.00 ;Debit Card;4.8;2130
2131; $30.00 ;Bank Transfer;4.7;2131
2132; $60.00 ;Debit Card;3;2132
2133; $93.00 ;Cash;4.5;2133
2134; $66.00 ;Bank Transfer;2.6;2134
2135; $99.00 ;Credit Card;4.1;2135
2136; $76.00 ;Venmo;4.5;2136
2137; $88.00 ;Venmo;4.4;2137
2138; $56.00 ;Debit Card;5;2138
2139; $85.00 ;Debit Card;4.5;2139
2140; $99.00 ;Credit Card;4.7;2140
2141; $96.00 ;Cash;3.5;2141
2142; $98.00 ;PayPal;2.8;2142
2143; $59.00 ;Credit Card;2.7;2143
2144; $88.00 ;Credit Card;3;2144
2145; $43.00 ;PayPal;4;2145
2146; $62.00 ;Venmo;4.9;2146
2147; $66.00 ;Bank Transfer;4.1;2147
2148; $84.00 ;Venmo;3.8;2148
2149; $37.00 ;Venmo;4.9;2149
2150; $32.00 ;Bank Transfer;3.5;2150
2151; $81.00 ;Credit Card;3.8;2151
2152; $53.00 ;Bank Transfer;4.6;2152
2153; $23.00 ;Cash;4.8;2153
2154; $30.00 ;Debit Card;3.2;2154
2155; $51.00 ;PayPal;3.8;2155
2156; $79.00 ;Venmo;4;2156
2157; $57.00 ;Credit Card;3;2157
2158; $86.00 ;Bank Transfer;3.7;2158
2159; $93.00 ;Cash;4.8;2159
2160; $90.00 ;Venmo;3.8;2160
2161; $94.00 ;Debit Card;3.8;2161
2162; $67.00 ;Venmo;2.8;2162
2163; $51.00 ;Venmo;3.3;2163
2164; $54.00 ;Debit Card;4.5;2164
2165; $70.00 ;Credit Card;3.2;2165
2166; $78.00 ;Venmo;3.8;2166
2167; $67.00 ;Bank Transfer;3.1;2167
2168; $100.00 ;Cash;4.5;2168
2169; $56.00 ;Credit Card;3.7;2169
2170; $81.00 ;Credit Card;2.6;2170
2171; $86.00 ;Debit Card;3.3;2171
2172; $36.00 ;Debit Card;4.7;2172
2173; $97.00 ;Debit Card;4.9;2173
2174; $63.00 ;Cash;4.6;2174
2175; $54.00 ;Credit Card;3.4;2175
2176; $48.00 ;PayPal;4.3;2176
2177; $36.00 ;Credit Card;4.2;2177
2178; $93.00 ;Cash;4.6;2178
2179; $69.00 ;Bank Transfer;3.7;2179
2180; $78.00 ;Debit Card;4;2180
2181; $40.00 ;PayPal;3.5;2181
2182; $33.00 ;Credit Card;4.7;2182
2183; $100.00 ;Debit Card;4.8;2183
2184; $72.00 ;Bank Transfer;3.2;2184
2185; $23.00 ;Cash;4.3;2185
2186; $74.00 ;Bank Transfer;4.2;2186
2187; $100.00 ;Cash;4.1;2187
2188; $85.00 ;PayPal;4.3;2188
2189; $46.00 ;Cash;4.4;2189
2190; $99.00 ;Venmo;2.9;2190
2191; $84.00 ;Debit Card;2.7;2191
2192; $30.00 ;Cash;3;2192
2193; $50.00 ;Credit Card;2.9;2193
2194; $55.00 ;Debit Card;2.7;2194
2195; $34.00 ;PayPal;2.7;2195
2196; $44.00 ;Venmo;2.5;2196
2197; $82.00 ;Cash;3.1;2197
2198; $85.00 ;Cash;2.6;2198
2199; $28.00 ;PayPal;4.6;2199
2200; $61.00 ;Venmo;4.7;2200
2201; $27.00 ;Bank Transfer;4;2201
2202; $78.00 ;Cash;3.8;2202
2203; $70.00 ;PayPal;3.1;2203
2204; $86.00 ;PayPal;4.2;2204
2205; $54.00 ;PayPal;4.7;2205
2206; $38.00 ;Debit Card;5;2206
2207; $24.00 ;Bank Transfer;4.2;2207
2208; $26.00 ;PayPal;4.4;2208
2209; $55.00 ;Venmo;3.2;2209
2210; $96.00 ;Debit Card;4.6;2210
2211; $89.00 ;Cash;4;2211
2212; $88.00 ;PayPal;3.7;2212
2213; $51.00 ;Cash;2.6;2213
2214; $90.00 ;Venmo;3;2214
2215; $42.00 ;Bank Transfer;3;2215
2216; $30.00 ;Venmo;3.7;2216
2217; $23.00 ;Bank Transfer;4.8;2217
2218; $63.00 ;Cash;4.4;2218
2219; $86.00 ;Credit Card;3.2;2219
2220; $34.00 ;Cash;2.7;2220
2221; $83.00 ;Credit Card;4.6;2221
2222; $28.00 ;Credit Card;3.4;2222
2223; $91.00 ;Venmo;3.7;2223
2224; $62.00 ;Cash;4.7;2224
2225; $39.00 ;Debit Card;4.3;2225
2226; $67.00 ;Cash;3.5;2226
2227; $22.00 ;Debit Card;2.9;2227
2228; $69.00 ;Bank Transfer;4;2228
2229; $36.00 ;Credit Card;4.7;2229
2230; $48.00 ;Bank Transfer;4.5;2230
2231; $35.00 ;Bank Transfer;3.6;2231
2232; $71.00 ;Venmo;4;2232
2233; $56.00 ;Credit Card;3.2;2233
2234; $23.00 ;Bank Transfer;4.3;2234
2235; $84.00 ;Venmo;4.1;2235
2236; $49.00 ;Venmo;3;2236
2237; $80.00 ;PayPal;3.1;2237
2238; $64.00 ;Debit Card;2.9;2238
2239; $31.00 ;Credit Card;4;2239
2240; $29.00 ;Debit Card;2.9;2240
2241; $76.00 ;Cash;3.2;2241
2242; $34.00 ;Cash;4.3;2242
2243; $47.00 ;Debit Card;3;2243
2244; $47.00 ;Bank Transfer;3.3;2244
2245; $31.00 ;Venmo;4.1;2245
2246; $46.00 ;Bank Transfer;4.2;2246
2247; $76.00 ;Cash;4.2;2247
2248; $89.00 ;Venmo;2.7;2248
2249; $64.00 ;Bank Transfer;3.3;2249
2250; $50.00 ;Credit Card;3;2250
2251; $78.00 ;Bank Transfer;3;2251
2252; $37.00 ;Venmo;3.9;2252
2253; $25.00 ;Debit Card;2.9;2253
2254; $89.00 ;Bank Transfer;4;2254
2255; $51.00 ;Debit Card;3.3;2255
2256; $95.00 ;Debit Card;3.4;2256
2257; $47.00 ;Debit Card;4.5;2257
2258; $30.00 ;Venmo;3.6;2258
2259; $76.00 ;Venmo;3.9;2259
2260; $21.00 ;Debit Card;4.6;2260
2261; $98.00 ;Debit Card;3.3;2261
2262; $64.00 ;Cash;4.8;2262
2263; $68.00 ;Credit Card;5;2263
2264; $50.00 ;Credit Card;4.2;2264
2265; $70.00 ;Credit Card;4.9;2265
2266; $98.00 ;Cash;3;2266
2267; $98.00 ;PayPal;3.3;2267
2268; $72.00 ;PayPal;3.8;2268
2269; $77.00 ;Credit Card;3.4;2269
2270; $33.00 ;Cash;3;2270
2271; $44.00 ;PayPal;3;2271
2272; $41.00 ;Credit Card;4.8;2272
2273; $32.00 ;PayPal;4.3;2273
2274; $26.00 ;Debit Card;2.6;2274
2275; $36.00 ;Bank Transfer;3.2;2275
2276; $81.00 ;PayPal;4.3;2276
2277; $23.00 ;Debit Card;4.6;2277
2278; $26.00 ;Venmo;3.6;2278
2279; $30.00 ;PayPal;3.3;2279
2280; $71.00 ;Bank Transfer;3.4;2280
2281; $58.00 ;Bank Transfer;3.9;2281
2282; $32.00 ;PayPal;4.1;2282
2283; $88.00 ;Cash;2.8;2283
2284; $81.00 ;Venmo;3.2;2284
2285; $36.00 ;Cash;4.9;2285
2286; $93.00 ;Venmo;4;2286
2287; $51.00 ;Credit Card;3.7;2287
2288; $42.00 ;Venmo;5;2288
2289; $93.00 ;PayPal;3.9;2289
2290; $86.00 ;Venmo;2.9;2290
2291; $64.00 ;Venmo;2.8;2291
2292; $72.00 ;Debit Card;3.5;2292
2293; $54.00 ;Debit Card;4.9;2293
2294; $58.00 ;Venmo;4.8;2294
2295; $87.00 ;PayPal;4.7;2295
2296; $89.00 ;Debit Card;3.1;2296
2297; $68.00 ;Debit Card;4.7;2297
2298; $28.00 ;Bank Transfer;3.8;2298
2299; $70.00 ;Bank Transfer;3.1;2299
2300; $48.00 ;Venmo;3.6;2300
2301; $21.00 ;Debit Card;3.8;2301
2302; $77.00 ;Bank Transfer;3.5;2302
2303; $27.00 ;Debit Card;4.4;2303
2304; $22.00 ;Cash;3.8;2304
2305; $29.00 ;Venmo;2.8;2305
2306; $24.00 ;PayPal;4.9;2306
2307; $71.00 ;Cash;3.1;2307
2308; $47.00 ;PayPal;3;2308
2309; $20.00 ;Bank Transfer;4.9;2309
2310; $71.00 ;Debit Card;4.1;2310
2311; $33.00 ;Cash;2.9;2311
2312; $99.00 ;Credit Card;4.8;2312
2313; $44.00 ;Debit Card;3.2;2313
2314; $24.00 ;PayPal;3.9;2314
2315; $50.00 ;Venmo;4.5;2315
2316; $30.00 ;Debit Card;3.8;2316
2317; $45.00 ;PayPal;3.5;2317
2318; $71.00 ;Venmo;4;2318
2319; $83.00 ;Venmo;3.2;2319
2320; $88.00 ;Venmo;4.1;2320
2321; $94.00 ;Credit Card;4;2321
2322; $41.00 ;Venmo;3.5;2322
2323; $54.00 ;Venmo;3.3;2323
2324; $69.00 ;Credit Card;2.7;2324
2325; $20.00 ;Venmo;4.2;2325
2326; $79.00 ;Credit Card;4.2;2326
2327; $98.00 ;Bank Transfer;4.7;2327
2328; $91.00 ;Credit Card;3.3;2328
2329; $85.00 ;PayPal;2.6;2329
2330; $43.00 ;Credit Card;3.9;2330
2331; $51.00 ;Cash;3.1;2331
2332; $77.00 ;PayPal;4.2;2332
2333; $82.00 ;Bank Transfer;3.7;2333
2334; $77.00 ;Venmo;3.6;2334
2335; $100.00 ;Credit Card;2.8;2335
2336; $57.00 ;Venmo;3.6;2336
2337; $51.00 ;Debit Card;4.7;2337
2338; $79.00 ;Bank Transfer;3.4;2338
2339; $32.00 ;Bank Transfer;4.6;2339
2340; $73.00 ;Venmo;4.6;2340
2341; $83.00 ;Credit Card;3.4;2341
2342; $72.00 ;Credit Card;3.2;2342
2343; $74.00 ;Credit Card;3;2343
2344; $59.00 ;PayPal;2.7;2344
2345; $71.00 ;PayPal;4;2345
2346; $83.00 ;Debit Card;3.9;2346
2347; $79.00 ;Bank Transfer;3.4;2347
2348; $92.00 ;Venmo;3.4;2348
2349; $73.00 ;Cash;2.6;2349
2350; $43.00 ;Cash;4.9;2350
2351; $78.00 ;PayPal;4;2351
2352; $97.00 ;Bank Transfer;3.9;2352
2353; $23.00 ;Cash;4.6;2353
2354; $74.00 ;Venmo;2.5;2354
2355; $83.00 ;Cash;4.7;2355
2356; $46.00 ;Bank Transfer;3.4;2356
2357; $61.00 ;Credit Card;3.8;2357
2358; $74.00 ;Cash;2.8;2358
2359; $66.00 ;Debit Card;4.1;2359
2360; $51.00 ;Credit Card;2.6;2360
2361; $40.00 ;PayPal;3.6;2361
2362; $78.00 ;Cash;3.4;2362
2363; $90.00 ;Venmo;4.9;2363
2364; $94.00 ;Bank Transfer;2.5;2364
2365; $87.00 ;Debit Card;3.8;2365
2366; $69.00 ;Bank Transfer;2.6;2366
2367; $41.00 ;Cash;3.4;2367
2368; $65.00 ;Credit Card;4.5;2368
2369; $80.00 ;Debit Card;4.4;2369
2370; $77.00 ;Venmo;3.2;2370
2371; $85.00 ;Debit Card;4;2371
2372; $62.00 ;Credit Card;3.7;2372
2373; $98.00 ;Bank Transfer;4.1;2373
2374; $85.00 ;Venmo;4.6;2374
2375; $88.00 ;Venmo;4.5;2375
2376; $87.00 ;Credit Card;4.2;2376
2377; $23.00 ;Cash;3.9;2377
2378; $37.00 ;Credit Card;4;2378
2379; $47.00 ;Bank Transfer;2.6;2379
2380; $27.00 ;Credit Card;3.5;2380
2381; $24.00 ;Credit Card;2.7;2381
2382; $67.00 ;Venmo;2.6;2382
2383; $71.00 ;Debit Card;3.9;2383
2384; $59.00 ;Debit Card;2.8;2384
2385; $30.00 ;PayPal;4.9;2385
2386; $90.00 ;Cash;2.8;2386
2387; $79.00 ;Credit Card;3.9;2387
2388; $37.00 ;Credit Card;3;2388
2389; $21.00 ;Venmo;3.8;2389
2390; $23.00 ;Bank Transfer;3.7;2390
2391; $71.00 ;PayPal;3.4;2391
2392; $75.00 ;PayPal;3.7;2392
2393; $27.00 ;Cash;3.5;2393
2394; $97.00 ;Debit Card;4.2;2394
2395; $94.00 ;Credit Card;3.9;2395
2396; $55.00 ;Debit Card;4.4;2396
2397; $84.00 ;Credit Card;2.9;2397
2398; $66.00 ;Cash;4.5;2398
2399; $31.00 ;Bank Transfer;3.1;2399
2400; $42.00 ;Debit Card;4.6;2400
2401; $89.00 ;Cash;3;2401
2402; $64.00 ;Cash;4.5;2402
2403; $75.00 ;PayPal;4.5;2403
2404; $50.00 ;Venmo;3;2404
2405; $69.00 ;Cash;4.6;2405
2406; $88.00 ;Venmo;3.3;2406
2407; $20.00 ;PayPal;4.5;2407
2408; $37.00 ;Debit Card;4.1;2408
2409; $90.00 ;Bank Transfer;4;2409
2410; $83.00 ;Bank Transfer;3.2;2410
2411; $23.00 ;Cash;2.9;2411
2412; $50.00 ;Debit Card;2.8;2412
2413; $38.00 ;Bank Transfer;2.7;2413
2414; $99.00 ;PayPal;4;2414
2415; $71.00 ;PayPal;3.1;2415
2416; $87.00 ;Cash;3.7;2416
2417; $81.00 ;Bank Transfer;4;2417
2418; $66.00 ;Cash;3.1;2418
2419; $93.00 ;Venmo;3.9;2419
2420; $38.00 ;Debit Card;4.7;2420
2421; $37.00 ;Venmo;3.2;2421
2422; $35.00 ;PayPal;4.2;2422
2423; $88.00 ;Debit Card;4.3;2423
2424; $77.00 ;PayPal;3.5;2424
2425; $33.00 ;PayPal;4.4;2425
2426; $86.00 ;Credit Card;3.3;2426
2427; $83.00 ;Debit Card;3.5;2427
2428; $89.00 ;PayPal;3.3;2428
2429; $20.00 ;Bank Transfer;3.9;2429
2430; $79.00 ;Cash;3.5;2430
2431; $97.00 ;Venmo;4.9;2431
2432; $25.00 ;Venmo;2.6;2432
2433; $92.00 ;Venmo;4.8;2433
2434; $32.00 ;PayPal;4.4;2434
2435; $50.00 ;Credit Card;4;2435
2436; $40.00 ;Cash;3.5;2436
2437; $39.00 ;Venmo;4.6;2437
2438; $33.00 ;Credit Card;3.3;2438
2439; $32.00 ;Cash;2.6;2439
2440; $51.00 ;Bank Transfer;3.4;2440
2441; $88.00 ;Debit Card;3.1;2441
2442; $31.00 ;Credit Card;3.5;2442
2443; $60.00 ;Bank Transfer;4.5;2443
2444; $23.00 ;PayPal;3;2444
2445; $89.00 ;Bank Transfer;4.5;2445
2446; $91.00 ;Debit Card;2.9;2446
2447; $47.00 ;Bank Transfer;4.7;2447
2448; $81.00 ;Bank Transfer;4.2;2448
2449; $97.00 ;Cash;3.9;2449
2450; $76.00 ;Bank Transfer;4.1;2450
2451; $88.00 ;Debit Card;4.4;2451
2452; $60.00 ;PayPal;3.5;2452
2453; $95.00 ;Credit Card;3;2453
2454; $91.00 ;PayPal;2.6;2454
2455; $75.00 ;Debit Card;4.2;2455
2456; $85.00 ;Debit Card;3.3;2456
2457; $78.00 ;Debit Card;3.2;2457
2458; $55.00 ;Venmo;4.9;2458
2459; $36.00 ;PayPal;2.9;2459
2460; $65.00 ;Bank Transfer;2.5;2460
2461; $57.00 ;Cash;2.8;2461
2462; $58.00 ;Credit Card;4.4;2462
2463; $64.00 ;Credit Card;4.5;2463
2464; $76.00 ;Cash;3.6;2464
2465; $29.00 ;Bank Transfer;3;2465
2466; $67.00 ;Venmo;5;2466
2467; $96.00 ;Venmo;3.9;2467
2468; $71.00 ;Bank Transfer;3.2;2468
2469; $63.00 ;Venmo;3.3;2469
2470; $34.00 ;PayPal;3;2470
2471; $60.00 ;Venmo;3.8;2471
2472; $63.00 ;Venmo;3.1;2472
2473; $22.00 ;Credit Card;2.9;2473
2474; $86.00 ;Bank Transfer;3.5;2474
2475; $40.00 ;Debit Card;3.5;2475
2476; $52.00 ;Debit Card;2.8;2476
2477; $35.00 ;Cash;3.7;2477
2478; $50.00 ;Credit Card;4.1;2478
2479; $22.00 ;Venmo;3.1;2479
2480; $68.00 ;Credit Card;3.5;2480
2481; $68.00 ;Cash;3;2481
2482; $82.00 ;Venmo;3.6;2482
2483; $43.00 ;Debit Card;3.6;2483
2484; $36.00 ;Bank Transfer;2.8;2484
2485; $98.00 ;Venmo;3.1;2485
2486; $24.00 ;Cash;3;2486
2487; $51.00 ;PayPal;4.6;2487
2488; $93.00 ;PayPal;3.6;2488
2489; $35.00 ;Cash;4.4;2489
2490; $43.00 ;Credit Card;2.6;2490
2491; $93.00 ;Debit Card;3.7;2491
2492; $52.00 ;PayPal;3.8;2492
2493; $68.00 ;Bank Transfer;4.4;2493
2494; $73.00 ;Cash;3.1;2494
2495; $83.00 ;Cash;4.4;2495
2496; $56.00 ;Credit Card;4.1;2496
2497; $20.00 ;Venmo;3.5;2497
2498; $20.00 ;Venmo;4.8;2498
2499; $34.00 ;Bank Transfer;3.8;2499
2500; $82.00 ;Venmo;4.2;2500
2501; $64.00 ;Venmo;3.2;2501
2502; $77.00 ;Credit Card;3.6;2502
2503; $43.00 ;Debit Card;3.8;2503
2504; $42.00 ;Debit Card;3.7;2504
2505; $78.00 ;PayPal;3.6;2505
2506; $76.00 ;Cash;3.5;2506
2507; $45.00 ;Credit Card;2.7;2507
2508; $63.00 ;Venmo;4.9;2508
2509; $82.00 ;Cash;4.7;2509
2510; $91.00 ;Credit Card;3.2;2510
2511; $85.00 ;Cash;2.6;2511
2512; $25.00 ;Venmo;2.7;2512
2513; $79.00 ;Venmo;3.1;2513
2514; $89.00 ;Bank Transfer;2.8;2514
2515; $37.00 ;PayPal;4.5;2515
2516; $62.00 ;PayPal;4.3;2516
2517; $31.00 ;Bank Transfer;4.8;2517
2518; $39.00 ;Cash;3.9;2518
2519; $96.00 ;Bank Transfer;2.6;2519
2520; $40.00 ;PayPal;4;2520
2521; $48.00 ;Debit Card;4.3;2521
2522; $62.00 ;Debit Card;2.6;2522
2523; $40.00 ;Debit Card;4.6;2523
2524; $82.00 ;PayPal;4.6;2524
2525; $49.00 ;Cash;2.9;2525
2526; $30.00 ;PayPal;4.7;2526
2527; $54.00 ;Debit Card;5;2527
2528; $45.00 ;Credit Card;2.6;2528
2529; $64.00 ;Debit Card;4.6;2529
2530; $25.00 ;Cash;3.2;2530
2531; $50.00 ;Credit Card;3;2531
2532; $68.00 ;Bank Transfer;4.8;2532
2533; $74.00 ;Venmo;2.8;2533
2534; $50.00 ;Venmo;5;2534
2535; $35.00 ;Bank Transfer;4.5;2535
2536; $47.00 ;PayPal;2.8;2536
2537; $44.00 ;Venmo;3.6;2537
2538; $24.00 ;PayPal;4.8;2538
2539; $65.00 ;Cash;3.4;2539
2540; $25.00 ;PayPal;2.9;2540
2541; $46.00 ;Credit Card;4.1;2541
2542; $20.00 ;Bank Transfer;3.3;2542
2543; $48.00 ;Cash;3.7;2543
2544; $73.00 ;Venmo;3.6;2544
2545; $97.00 ;Cash;3.7;2545
2546; $67.00 ;PayPal;3.4;2546
2547; $38.00 ;Credit Card;3.3;2547
2548; $64.00 ;Bank Transfer;4.5;2548
2549; $71.00 ;Cash;4.7;2549
2550; $94.00 ;Debit Card;3.7;2550
2551; $83.00 ;Bank Transfer;3.6;2551
2552; $92.00 ;Credit Card;4.3;2552
2553; $96.00 ;Cash;2.6;2553
2554; $77.00 ;PayPal;2.7;2554
2555; $42.00 ;Venmo;2.7;2555
2556; $23.00 ;Cash;4.4;2556
2557; $38.00 ;Cash;4;2557
2558; $49.00 ;Debit Card;2.7;2558
2559; $44.00 ;Credit Card;3.5;2559
2560; $49.00 ;Credit Card;4.9;2560
2561; $41.00 ;Cash;4.9;2561
2562; $35.00 ;Debit Card;3.1;2562
2563; $90.00 ;Venmo;3.1;2563
2564; $61.00 ;Venmo;4.5;2564
2565; $97.00 ;PayPal;3.6;2565
2566; $43.00 ;Bank Transfer;2.8;2566
2567; $24.00 ;Debit Card;3.9;2567
2568; $49.00 ;Venmo;4.8;2568
2569; $56.00 ;Bank Transfer;3.4;2569
2570; $65.00 ;Cash;3.7;2570
2571; $85.00 ;Venmo;4.8;2571
2572; $59.00 ;Credit Card;2.7;2572
2573; $36.00 ;Credit Card;4.8;2573
